"G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20","G21","G22","G23","G24","G25","G26","G27","G28","G29","G30","G31","G32","G33","G34","G35","G36","G37","G38","G39","G40","G41","G42","G43","G44","G45","G46","G47","G48","G49","G50","G51","G52","G53","G54","G55","G56","G57","G58","G59","G60","G61","G62","G63","G64","G65","G66","G67","G68","G69","G70","G71","G72","G73","G74","G75","G76","G77","G78","G79","G80","G81","G82","G83","G84","G85","G86","G87","G88","G89","G90","G91","G92","G93","G94","G95","G96","G97","G98","G99","G100"
"4705",0.1514089,0.6651954,0.6018604,0,0.387284,0.1803695,0.4959702,0.5047134,0.6694024,0.4349986,0.0006436,0.5893799,0.6297959,0.6010311,0,0.0427199,0,0.0245035,0,0.3997903,0.7072822,0,0,0.3705321,0.0553277,0.6383309,0.487642,0.0160311,0.4926626,0,0,0.0405608,0.259371,0.3710554,0.1878167,0.6942416,0.0264066,0.5071386,0,0.7012321,0.0531736,0.7397566,0.7224581,0,0,0.6105612,0.0041082,0,0,0.635198,0.43653,0.4120077,0,0.7531789,0,0.4763443,0.7172864,0.1117244,0.3934282,0.4805822,0.0368192,0.2520831,0.3829517,0.0384134,0.5798294,0.5235024,0.6033593,0.0002596,0.7060719,0.1024608,0.0020204,0.6831155,0,0.0790246,0,0.2222581,0.4773534,0,0.0012548,0,0,0.1065735,0.6647032,0.6163855,0,0.3329999,0.728133,0.1313109,0.0624794,0.0043923,0.5441488,0.3774877,0.0314555,0.2912806,0,0.5997743,0.6070098,0.7564476,0.0422034,0.233139
"4709",0.2280327,0,0.7526584,0.1050641,0,0.1488995,0.4298336,0.4861063,0,0.454813,0.0009188,0,0.5793517,0.5257743,0.4133067,0,0.7321898,0,0.5861915,0,0.6304259,0.0009075,0.1103731,0.3948008,0,0.7648798,0.5839373,0.0401224,0,0,0.5991734,0.0406234,0.0422371,0.3601773,0.1203196,0.5884343,0,0.4868086,0.6142859,0.6202155,0.2811719,0.6380402,0.7569974,0,0.5347617,0.6780644,9.42e-05,0.5481818,0.4678644,0,0.6307344,0.3437418,0.6964918,0.623506,0,0.6064404,0.4733966,0.0644597,0.6400045,0.5787657,0.003717,0.0429023,0.408011,0.0295573,0.6346738,0.5525102,0.6441569,3.66e-05,0.0728159,0.320022,0.0010964,0.5656274,0.6141334,0.1686135,0.7262635,0.2627242,0.4671981,0.6266476,0.0079155,0,0,0.3231204,0,0.4736571,0.6115807,0,0,0.2412031,0.054465,0,0.7158176,0.5269385,0,0.1613631,0.3342459,0,0.605808,0.6353608,0.0167941,0.3069949
"4713",0.2396356,0.1022402,0.6381751,0.1004995,0.2047103,0,0.3096602,0.6008595,0.5934983,0.4092439,0.0046731,0.4793596,0.6233921,0,0.024631,0.1393566,0,0.0005539,0.7545824,0,0.6283074,0,0.1416493,0.2135433,0,0.6691736,0,0.0195136,0,0.3857297,0.6881819,0,0.0365367,0.2749087,0.0924295,0,0,0.4806202,0.61759,0,0.3333817,0.6974556,0.6614058,0.121023,0.5613903,0.6208055,3.78e-05,0.5234778,0.4666855,0,0.6251516,0.2628206,0,0,0,0.5660619,0.5182865,0.0555338,0.6456846,0.723317,0.0118245,0.0554813,0,0.0300001,0.5479254,0.4761207,0.5095862,0,0.1053387,0.3502669,0.0008147,0.6138708,0.5603984,0.1293792,0.6821908,0,0.4428481,0.760221,0.0006053,0,0.0154437,0.2927691,0.3380872,0.6760358,0.5868558,0.2982176,0,0.3108482,0.0510991,0.0040997,0.6251429,0.5304102,0.0338462,0.1111452,0.4813725,0.488616,0.5333916,0.6388658,0.0335707,0.2243029
"4717",0.1896336,0,0,0.1354363,0.2066681,0,0,0.5324404,0.6083095,0,0.0001526,0,0.6468466,0,0.5716565,0.0961894,0.6410047,0,0.5683591,0.4430354,0,0.0375371,0.0946726,0.4593208,0,0.5522973,0.4725664,0,0,0.6323712,0.6947054,0.0313488,0.2407159,0.2936813,0,0.6074479,0,0.3973257,0.6235595,0.6277939,0.3733126,0,0.636091,0.1782766,0,0.6551468,0,0.5224738,0,0.4622376,0.5233024,0.3517439,0.738368,0.6668897,0.6240522,0.5218577,0.5048692,0.1100514,0.4004491,0.5122816,0.0406555,0.2755528,0.4078125,0.028861,0.5798758,0.5121161,0.6166869,0.0006395,0,0.1490301,0.0003402,0.5636151,0,0,0,0.2457377,0.3773429,0.3260787,0.0047988,0.0610592,0,0.1060496,0.6765289,0.6348126,0.632402,0.2777333,0.7292768,0.2009164,0,0.0022039,0,0.5721712,0.0154377,0.3972215,0,0.4287567,0.6858251,0.773,0.0281238,0.298317
"4721",0,0.5806331,0.6648232,0.046253,0.2968094,0,0,0,0,0,0.0037458,0.530689,0.5679288,0.6188828,0,0.0582794,0.6546884,0.027156,0.6904169,0.367674,0,0.0242797,0,0,0.0394427,0.6409823,0.5093864,0.0060185,0.4373665,0.6467251,0,0.0394701,0.2216692,0.3096463,0.144068,0.6768507,0.0192229,0.3863132,0.6073129,0.6478429,0.1392244,0.7003809,0.6761191,0.1032433,0.5344419,0,0.0064881,0.5633296,0.479935,0.5969961,0.5170451,0,0.637772,0.7274822,0.6218942,0.5505091,0.6220096,0.0921347,0.3708161,0.5199137,0.0147674,0.262133,0.4136931,0,0.5338872,0.4691182,0,0.0003422,0.6678221,0.0844994,0.0031172,0.6308782,0.6755867,0.1254958,0.697857,0,0,0.385011,0.0029454,0.0179803,0.0396954,0,0.5223158,0,0.5828069,0.2868485,0.6910506,0.1571987,0.0692728,0,0.628874,0.4478454,0.0279266,0.3118851,0.4320227,0.5441832,0.6698589,0.6418323,0.0314849,0.2977159
"6259",0.1731207,0.652965,0.6562721,0.0693362,0,0.1339114,0.4516645,0.5718853,0.6085171,0.4191729,0.0001484,0.4916924,0,0.6025122,0.6279344,0,0.6805026,0.0460191,0.6617178,0.3609337,0,0,0.0562835,0.4279426,0.0481803,0.6703058,0.5487665,0,0.510572,0,0.5421116,0.04981,0.2488969,0.3420548,0.1246588,0.7916603,0.0224859,0,0,0.686243,0.038851,0.6357364,0.5633868,0.084297,0.5729786,0,0,0.5366364,0,0,0.4965173,0.3469577,0,0,0.6485109,0.5657324,0.637969,0.1383146,0.4700175,0.4515001,0.0226011,0.2381499,0,0.0588599,0.5597445,0.5265129,0.6023164,0.0005891,0.632462,0.1029286,0.0016989,0,0.6610973,0.0893185,0.6844913,0.2629276,0.414467,0,0.0045136,0,0.0149309,0,0.5964011,0.5964214,0,0.301486,0.6720738,0,0.0533339,0.0009442,0.6888643,0.4076494,0.024989,0.3102069,0.39696,0.4950366,0.4356818,0,0.0265758,0.317054
"6263",0,0.5173228,0.5576377,0.0557787,0,0.1586586,0,0.3016173,0.6675158,0.5770113,0.0010358,0,0.5898885,0,0.5076191,0,0.6999551,0.0242756,0.6710453,0.5490801,0.607797,0.0717742,0,0,0.0392198,0,0.5340162,0.1112571,0.3383203,0.6064727,0.6273973,0.0011314,0.0104881,0,0.5188918,0.2760232,0.032595,0.6648874,0.5630726,0,0.4528325,0,0,0.2356888,0.6457943,0.4797672,0.0733335,0.5971886,0,0,0.4908597,0,0.5637615,0.6508858,0.7537679,0.5153313,0.5925325,0.4367297,0.4378033,0.4751404,0.1910958,0.5899284,0.464844,0.0406735,0.5686365,0.4727472,0.5540413,0,0,0.2226411,0.002141,0.0323291,0.6169669,0.0815712,0,0.5739476,0,0.3410921,0.250262,0.5218423,0,0.3553125,0.6099527,0.6245054,0.651144,0.3189786,0.7140115,0.1114957,0.0401286,0.0026276,0,0.5909626,0,0.0356387,0.3721656,0.596793,0.6390987,0.5919684,0.0331518,0.2982982
"6267",0.0009372,0,0.7178987,0.0008809,0.2600359,0.4262337,0,0.5715147,0.6718766,0.4957094,0.0009116,0.5650303,0.7159118,0.651549,0.6565022,0.0930029,0.7368491,0.0276285,0.6320266,0.725535,0.6464737,0,0.0413482,0.2714312,0.0372595,0.5912621,0.6575672,0.3757817,0,0.7336915,0.5791977,0.0033905,5.18e-05,0.0359163,0.6700382,0.1120001,0.021329,0.6873841,0.6815329,0.6297435,0.3526493,0.6671738,0.2865608,0.3762618,0.6444028,0.5043866,0.3264505,0.6538041,0.4514432,0.5695019,0.5808124,0,0.6326915,0,0,0.4129508,0,0.2587237,0,0.5013441,0.2016201,0.5118754,0.3986246,0.0811079,0.6096358,0.5202401,0,0.0037232,0.6636614,0.4516202,0.0005537,0.0225829,0.6494216,0.1219897,0.5835446,0.5193019,0.2382296,0.4029582,0.3312,0.687608,0.0912647,0.3599421,0.6975803,0.619572,0.4377603,0.2865799,0.6479748,0.0043372,0.0729987,0.006408,0,0.6293877,7.14e-05,0.0657986,0.4166255,0.5946603,0.6797044,0.6105104,0.0351876,0.3156887
"6271",0.0021141,0.7073782,0.6505544,0.0229191,0.3309528,0.625182,0.5325597,0.6432576,0.7180448,0.6881413,5.71e-05,0.5492023,0.6338073,0.5397701,0.6182321,0.0632749,0.7180943,0,0.5835582,0,0.4844441,0.0426291,0.0573263,0.3688433,0,0,0.6711575,0.1344869,0.2589157,0.6326155,0.6731382,0.0269723,0,0,0.3719729,0,0,0.4941113,0.5633166,0.6288868,0.1334184,0,0.4960804,0.1205666,0.6654228,0.5780523,0.0264626,0,0.47918,0.6322935,0,0.2832194,0,0.6503937,0.825842,0.6508315,0.5522654,0.0436091,0.5081631,0.5812101,0,0.3573991,0,0.0131977,0.4716629,0.689375,0.5590399,0.0016106,0,0.2208251,0.0010642,0.6039115,0.5474346,0,0,0.52749,0.3790614,0.3527857,0.0039884,0.615525,0,0.3158116,0,0.6100242,0.5344981,0.3792785,0,0,0.0418664,0.0140276,0.5902966,0.5908105,0,0.258716,0,0.508762,0.5414306,0,0.0388362,0.2323442
"6275",0.0885532,0.6981162,0.5389833,0,0.2760691,0.6526991,0.5525624,0.5215397,0.6361438,0.4710223,0.0009333,0.5176856,0.6144637,0.6047944,0.562863,0.0561332,0.5326135,0.0327322,0.7291733,0.4339451,0.6344646,0.038736,0,0,0.0790023,0.6487529,0,0.0211431,0,0,0.6548267,0,0,0.2205817,0.2461179,0.6061162,0.0083158,0.4680362,0.5932978,0.5928349,0,0,0.6840213,0.0982278,0.5327663,0.6317179,0,0.5682277,0.5420166,0.5699382,0,0.442358,0.7001756,0.5083584,0.6058173,0.5931297,0.5938174,0,0,0.5032548,0.0007079,0.2816404,0.4403064,0.0394597,0.6302865,0.4575027,0,0.0007437,0.6695538,0.1088733,0.0009505,0.6683965,0,0,0.5310708,0.2285835,0.3789832,0.2548213,0.0007012,0.0691379,0.0237064,0.3555271,0.6257081,0.6393169,0.5351229,0,0,0.2103216,0.0297843,0.0081631,0.4813584,0.6473668,0,0.3173746,0.4343031,0.545398,0.5563107,0.7413711,0.0149384,0.2429174
"6322",0.1463374,0.5655421,0.5532211,0.0783147,0.3834773,0,0.395814,0.5635014,0.665066,0.4078216,0.0005761,0.506274,0.589603,0.64381,0.7571231,0.0663395,0.6697798,0.0531872,0,0.3270339,0.6860452,0,0,0.4005684,0.0786085,0.6433253,0,0.0040985,0.4953949,0.6289886,0.649264,0.0350827,0.3747811,0.4429388,0.174581,0.7140883,0,0.481132,0,0.6680741,0.0419667,0,0,0,0.5891264,0,0.0027323,0.596582,0.48621,0.5020068,0.5525135,0.3882406,0,0.6729333,0.5975412,0,0.554326,0.0916606,0.4398008,0.6115943,0.035957,0.3265474,0.3732341,0.0191988,0.5696913,0,0.561641,0.0001816,0.5973704,0.105331,0.0015755,0.5384016,0.654679,0.062627,0.7337411,0,0.3924149,0.2936644,0.001682,0,0.0226273,0,0.626364,0.6560835,0.5432764,0.2846877,0.5953127,0.1881126,0.0330078,0,0,0.3189088,0.0285018,0.3650679,0.3975428,0,0.4779453,0.5487652,0.0367038,0.3230308
"6326",0.1795377,0.6100172,0.6433918,0.1201352,0.244504,0.2140791,0,0.5229105,0.6587977,0.1226716,0.0006766,0.4295641,0.5941012,0.6508121,0.4813502,0.090586,0.6502459,0.0008693,0.6620143,0.5650213,0.6384389,0,0.0700582,0.370997,0.0003503,0,0.5545038,0.0387877,0.0939903,0.6621933,0.6257498,0.0316988,0,0.3868117,0.4497942,0.6550182,0.0218641,0.4074585,0.6268774,0.1871487,0.1929886,0,0,0.0904313,0.5543193,0.6144116,0.0002718,0.4585958,0.4894344,0,0,0.2095044,0.5786484,0.5796141,0.7212815,0.5122266,0.5836856,0,0.4556783,0.5542572,0.0653205,0,0.4253434,0.0431678,0.5097797,0.5260061,0.6991649,3.92e-05,0,0.155144,0.0095807,0.55519,0.6221787,0,0.6670239,0.147648,0.3604309,0.5417953,0.0096676,0.0207256,0.0323379,0.0452439,0.6817597,0.551469,0,0.3216673,0.5680747,0.1216388,0.067225,0.0019705,0.638172,0.2814327,0,0,0.4117745,0,0.6149276,0,0.0366231,0.4195618
"6330",0.1466308,0.7903805,0.6213692,0.1403688,0,0.080462,0.3396009,0,0,0.1604396,7.37e-05,0.2064976,0.6577452,0.6533468,0.5887213,0.052176,0.6505833,0,0,0.6288516,0.7565289,0,0,0,0,0,0.5075732,0,0.0701318,0.5599363,0.5589716,0.032715,0,0.3396329,0.471526,0.5804293,0,0,0.6146398,0,0.1834199,0.6980184,0,0,0.6011873,0.706626,0,0.5572679,0.4347121,0,0.4865242,0,0.7084731,0.6869381,0.6754789,0.6463974,0,0.1126779,0.5924405,0.5561274,0.0291882,0.280144,0,0.0298843,0.5750113,0.6203874,0.644835,8.22e-05,0,0,0.0056874,0.60502,0.63812,0.030873,0.6583756,0.2121389,0.4799473,0.4322529,0,0.0111432,0,0,0.6630117,0.4701802,0.5876442,0.2539231,0.6499821,0.2212279,0,0.0001478,0.663616,0.2967117,0.0325787,0,0.4152145,0.423824,0.5721405,0.596443,0.0281449,0.3832158
"6334",0.1759119,0.6025606,0.67251,0.125968,0.2984963,0.0205988,0,0.6794269,0,0.2967008,0,0.323721,0,0.5948995,0.6179949,0.0486389,0.6390868,0,0.6603295,0.4422172,0.6657344,0.0604323,0.0393816,0.4504986,0,0.7336399,0.6318488,0.0176852,0,0.5417772,0.6833003,0.0299225,0.2538346,0.3463043,0.1783394,0.6447249,0.0055918,0.4178694,0,0.6443059,0,0,0.5760086,0.1736332,0.5668056,0.7188507,0.0038748,0.5590254,0.4965275,0,0.562255,0.3557103,0.5662944,0.671166,0.5733281,0,0,0.1215436,0,0.572283,0,0.3292858,0.4221414,0.0222135,0,0.6583106,0.6855689,0.0001664,0.634328,0,0.002232,0.6065135,0.6501666,0.0386798,0.7042049,0,0.5911563,0.350043,0,0,0.02642,0,0.5927887,0.6002298,0.717009,0.3215814,0.6331433,0,0.0543636,0.0005253,0.5450479,0.6473187,0,0.3244241,0.4510139,0.5868731,0.7055339,0.568925,0.011595,0.3052496
"6338",0.1347884,0.7343072,0.6472271,0.1287104,0.3781635,0.1483798,0.4874616,0.5831167,0.6735799,0.4445594,0.0002259,0,0.5461607,0,0.5884637,0.0597122,0.6895501,0.0323888,0,0.4111545,0.6835585,0,0.0594889,0.4176266,0.0395773,0.6074924,0.6834987,0.040185,0,0.5532853,0.6344295,0,0.2547001,0.283272,0.164855,0.6077496,0.0127093,0.4478578,0.5191977,0.5556231,0,0.6843012,0.6874918,0,0,0.6794208,0,0.6490101,0.3747644,0.6855045,0.5190983,0.3369703,0.5209109,0,0,0.640582,0.559956,0,0.4559025,0,0.0287229,0,0.4231578,0.0337636,0.6542213,0.4599991,0.5322448,3.25e-05,0.6729523,0,0,0.64627,0.6548144,0,0.5200483,0.2536648,0.4770789,0.3375981,0.0017709,0.1072871,0.0121019,0.144166,0.6806879,0.7114333,0,0.3224483,0.6174455,0.1592764,0,0.0004181,0.5568436,0.3688258,0.0130517,0.3445368,0,0.5403857,0.5474686,0,0.032032,0
"8443",0.1513611,0,0.6776398,0,0.2692553,0,0.5121198,0.519679,0.6881919,0.3645943,0.0004396,0.6016618,0,0.5909092,0.6518487,0,0,0.02851,0.6188026,0.5365313,0.662103,0,0,0,0.0393219,0.6586327,0,0,0.608303,0,0.7016825,0.0317124,0.3492578,0.4065549,0.1875076,0.7156931,0.0274151,0.500725,0,0,0,0.6583375,0.6320481,0,0.580873,0.5922839,0.0033483,0.5837528,0.4667255,0.5027941,0.5119518,0.3163386,0,0.7035456,0.6531649,0.510043,0.6184282,0.1339732,0,0.5111281,0.0169892,0.197552,0.3525762,0.0388227,0.4719035,0.4851873,0,0.0005489,0.6610098,0.1093333,0.0024347,0.5960607,0.6085617,0.1130095,0.627517,0.204706,0.3786737,0.3199493,0.0016295,0.0113599,0,0,0.6691752,0.5244195,0.4828862,0.2947608,0.6610084,0.1324249,0,0,0.6622778,0.3660109,0.0310909,0,0,0.5674374,0.6009549,0.6223108,0.0396392,0
