"G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20","G21","G22","G23","G24","G25","G26","G27","G28","G29","G30","G31","G32","G33","G34","G35","G36","G37","G38","G39","G40","G41","G42","G43","G44","G45","G46","G47","G48","G49","G50"
"5356",0.4590224,0.0073629,0,0,0,0.6628701,0.2645807,0.4999928,0,0.0273119,0,0.1424148,0.4982925,0.6325068,0.0441538,0.4981624,0,0,0,0,0.0251218,0.0260857,0.6250228,0,0.1068772,0.1152293,0,0.1103227,0.5615303,0,0.656515,0.7424756,0,0,0,0.0495864,3.29e-05,0.0690688,0.7111408,0.6732025,0,0,0.050246,0,0.0609384,0.5614995,0.8104189,0.0021904,0.0764078,0.7451384
"5358",0.360209,0.0008487,0,0,0.3557144,0.5674187,0,0.613374,0.1720634,0.0349854,0,0.1449644,0.5642844,0,0,0,0,0.7052682,0.0051478,0,0.0154722,0,0,0,0,0,0.4911472,0.1423163,0,0.2890338,0.5052304,0,0,0.0002836,0.399419,0.010743,0.0008052,0,0.6787892,0,0.5648937,0,0.05752,0,0.1853359,0.5962041,0.6388049,0.0021153,0.0825849,0
"5360",0.3988753,0,0.6959596,0,0.30534,0.5438167,0.199343,0.6452519,0.1807074,0,0.6943894,0.091844,0.5368541,0,0,0.6303942,0.7108148,0,0,0.5714323,0.0257908,0,0.5996377,0.2421472,0,0,0.6074122,0,0,0.3264664,0.6518562,0.6856746,0.0342582,0,0.3309744,0,0.0001723,0,0.7203635,0,0,0.4032261,0,0,0.2813422,0.6440398,0.7148423,0.0002641,0,0.1168405
"5362",0.4160094,0.0022265,0.7036002,0,0.2568867,0.6707694,0.1939257,0.6797375,0.1653889,0.0655359,0,0,0.5858693,0.7336425,0,0,0.6883948,0,0.0077835,0.5865442,0,0.0004067,0.5543219,0,0,0.0126527,0.5765962,0.0177859,0.7849063,0,0.6420631,0,0,0,0,0.0023154,3.55e-05,0,0.6702297,0,0.6464872,0.3380173,0.1069037,0.0152628,0.2405318,0.714186,0.545838,0,0.0578193,0.163977
"5364",0.3670908,0.0010008,0.6697989,0,0.3022651,0,0.2181312,0.6079875,0.205664,0.0815203,0.7341386,0.1073505,0.54738,0,0,0,0.5519505,0,0.0108124,0,0.0154691,0,0.704293,0.2239276,0.0404217,0,0.5171234,0.0288154,0,0.4098665,0.6886959,0,0,0,0,0,0.0003517,0.0246487,0.5528097,0,0.5320329,0.3988291,0.0673425,0,0.2482393,0.6762071,0,0.000451,0.1401226,0.2288689
"5366",0.3981684,0.0136731,0.6125449,0,0,0.6513599,0,0.788365,0.1000368,0.0516918,0.7173087,0.1093989,0.5112136,0.5479702,0,0,0.6505746,0.5981084,0.0162784,0.707825,0.0389773,1e-07,0,0.212387,0.0675035,0.0048807,0.4463464,0.015732,0.6196802,0.4387351,0.6979387,0.5912614,0.0588895,0.0013476,0,0,2.09e-05,0.0568726,0.7305475,0,0.5602268,0,0.0910285,0.018425,0.1709496,0,0,0,0.1201052,0
"5368",0.342993,0.0142145,0,0.5676523,0.2867887,0.6684925,0,0.5083441,0,0.0282847,0.7274519,0.1401975,0,0,0,0,0.6692164,0.6894131,0.0387876,0.7355356,0.0258456,0.025974,0,0.260606,0.0743172,0,0.4576987,0.0868646,0.6841873,0.3773632,0,0,0,0,0,0.0387023,0,0.0708359,0,0,0,0,0.0248501,0,0.0451692,0.6867664,0.7030569,0.0005628,0.1293642,0.7408855
"5370",0.4480506,0.00411,0.5814671,0.6185,0,0.7666689,0.1701823,0.6054039,0,0,0.6653027,0.1423585,0,0.7269311,0,0.7291814,0.7450484,0.713939,0.0349653,0,0.0139723,0,0,0,0.1153047,0,0,0.1169797,0,0,0.6513244,0,0,0.0001424,0.3314772,0,0.0012655,0,0.5872293,0.6872204,0,0.455546,0,0.012387,0.0044737,0,0.7389578,0.0009533,0.1307425,0.6977395
"5372",0.5025401,0.0028371,0.7521381,0.6815973,0.2533039,0,0.2592179,0.5405283,0,0.0300996,0,0,0.5084975,0.7252596,0.0917111,0,0.7152716,0,0.0509626,0.6869761,0.0475417,0.0222581,0,0.281005,0.1412764,0.0839954,0.5946018,0.2213357,0,0.4631941,0.5709569,0,0.0443028,0.000534,0.354936,0,0.0001115,0.0609916,0.5502833,0.6551707,0.6468766,0,0.057,0.0066608,0,0,0.5914685,0.0049322,0.1650822,0.727142
"5374",0,0.0067492,0,0.631943,0.2482821,0,0.2545674,0.5983218,0.1707285,0.0223129,0,0.1422248,0,0.6568697,0.040223,0,0.6769646,0.7036812,0.0313867,0.7361329,0,0.0240043,0.6238998,0.2000926,0,0.0638471,0.5192741,0,0,0.3249302,0.7044432,0.6883582,0.0211859,0.0001566,0,0,0,0.0751614,0.6604024,0,0.6829034,0,0,0.0262555,0.0210456,0.731259,0.6262097,0,0.1145359,0
"5377",0.3625728,0.0027191,0,0.74311,0,0.5739051,0,0.5953191,0.1257218,0.0249569,0,0,0,0.712596,0.0712846,0.5638534,0.6712981,0.5593717,0,0,0.0282474,0,0,0.2262679,0.0879509,0.113213,0.5514353,0,0,0.3257533,0.5974462,0.6520526,0,0,0.363298,0,3.46e-05,0,0.7657543,0.6764489,0,0,0,0,0.026565,0,0.539901,0,0.1151057,0.6017667
"5379",0,0.0023702,0.754079,0,0,0.7258283,0.2732549,0,0,0,0.6432189,0.1375523,0.538586,0.7097476,0.0687865,0,0.5572811,0.6495862,0.0347598,0.5953162,0,0.0291238,0,0.2460921,0.1326669,0,0,0.6180394,0.6076211,0,0.5790566,0.656036,0,9.78e-05,0,0.0953013,0,0.0663377,0,0.5784505,0.6237491,0,0.0487427,0.0048201,0.2100423,0,0.4777789,0.0073981,0.126723,0.7494416
"5381",0,0.0004588,0.652005,0.6866252,0.2784729,0,0.2966781,0.5852597,0.2440972,0.0251181,0.8167534,0.1084967,0.5576958,0,0.0613135,0.5677286,0.5828611,0,0,0.5586284,0,0.0197305,0,0.2410799,0.1457355,0,0.5824056,0.5328328,0,0.3812822,0.6675663,0.6782792,0.0385488,0.001307,0.2499905,0,0.0013334,0,0.1725969,0.6010874,0.8225153,0,0.0723966,0.0036902,0.3790285,0,0,0,0.1055905,0
"5383",0.3200969,0,0,0,0.2600417,0.5947676,0.2590616,0.62544,0,0.0100972,0.7477789,0.132576,0.4920054,0.688317,0,0.5209632,0,0.6590811,0.0740253,0.6459769,0,0,0,0,0.0680043,0.0039073,0,0.4359306,0.6981994,0.3999146,0.6943894,0.6796971,0.0219639,0,0.3129754,0.0349603,0,0,0,0.5132836,0.6585948,0,0.1003596,0,0.4110368,0.387831,0.593456,0,0,0.742527
"5385",0,0,0.5023759,0,0.2997597,0.5979469,0.2435008,0,0.1723488,0,0,0.1848233,0,0,0.0453984,0,0.626881,0.6094377,0.0643325,0.5940829,0,0,0.6062766,0.1948845,0.1579414,0,0,0.447619,0.7180541,0,0,0.7085016,0.076265,0,0.1924537,0.0465256,0,0.1146707,0,0.6048353,0.7088489,0.080033,0.0938819,0,0.4836949,0,0.5346896,0.0006682,0.1274233,0.7622087
"5387",0,0.0003931,0,0.6808457,0.1970069,0.6468492,0.2309917,0.5076095,0.1682169,0.0126953,0,0,0.5765162,0,0.0330149,0,0.6675775,0,0,0,0,0,0.6077554,0,0.1357998,0,0.6058762,0.644967,0.771938,0.3100661,0.6441352,0.6561101,0,0.0006777,0.2697436,0,0.0089726,0,0.1662616,0,0.5766388,0,0.0858975,0,0.3810238,0,0,0.0022031,0,0
"5389",0.3529046,0.0059553,0.7314276,0.5792408,0,0,0.1456631,0.6060399,0.1172251,0,0.6754666,0.1626515,0.5619067,0.5207113,0.0622562,0,0,0.6589983,0.0522121,0,0.0186424,0,0,0,0,0.0755744,0.5506544,0,0.733239,0.3849947,0.5376409,0.5572834,0.057053,0.0002744,0.3479119,0.0287094,0.0005374,0,0,0,0.7350171,0.298667,0.0583419,0.0151755,0.109823,0.6438067,0.6872474,0.0028546,0.0793822,0.5945135
"5391",0,0.0035096,0.5734493,0.5720611,0,0.6728237,0.2753189,0,0.1574756,0,0.6448575,0,0,0,0,0.5090034,0.6128003,0,0.0440129,0,0,0.0332975,0.5351663,0.2469046,0,0.0626056,0,0,0.6559887,0.3309344,0.7711896,0.6041713,0.0772843,0.0001723,0.4182259,0.048211,0.0015057,0.0318705,0,0.6463215,0.7163775,0.2968566,0,0.01921,0,0.5628715,0,0,0.1291819,0
"5393",0.4313525,0,0,0.6935843,0,0,0.2471797,0.6117967,0,0.0337003,0.5618318,0,0.6229038,0,0.0963085,0.6196335,0,0,0.0449905,0,0.0133741,0.0107098,0.697046,0.1851582,0.1389193,0.117773,0.5138555,0,0,0.3428868,0.6933103,0.6710863,0.0417888,0,0.417318,0,0,0.0610277,0,0.5360923,0,0.3562346,0,0.0253935,0,0.7561917,0,0,0,0.736859
"5395",0.4062278,0.0053232,0.7693655,0,0.2967144,0,0,0,0.1699306,0.0496843,0.6851105,0.1975392,0.4593446,0.5940273,0,0,0.6860182,0.6189651,0.0531298,0.6294677,0.0327878,0.0138012,0,0,0.1289608,0.1004027,0.5725203,0,0.6394292,0,0.5651959,0,0.0564534,0.0002634,0,0.0505567,0,0.0594655,0,0,0,0,0,0.0314102,0.0419154,0,0.563397,0,0.1298798,0.5400042
"5818",0.3636199,0,0,0.7548884,0.2404665,0.6728415,0,0.5169787,0.1249198,0.0351025,0.725626,0,0.5921479,0.6362186,0.0799559,0,0.6868443,0.6558504,0.0108058,0.6737752,0.0246547,0.0226499,0.6934945,0.1949143,0,0.1251872,0.4980395,0.1481568,0,0.3314596,0.7259059,0.7661385,0.0178726,7.01e-05,0,0.0195784,1.6e-05,0.0733984,0.6055647,0.65566,0.5557094,0,0.057014,0.0313115,0.0549065,0.7186344,0.6096482,0,0,0.7046294
"5820",0.1340442,0,0,0.5907391,0.3141127,0.3220483,0,0.6464764,0.157018,0.0138772,0.774666,0.0658243,0.6124643,0.7681909,0,0.6808966,0,0,0.011385,0.7037948,0.0106194,0,0.6247473,0.2211757,0.1419473,0.0551571,0.4334271,0,0.6564876,0,0,0.6307226,0.0593463,0.0008005,0.4942091,0.0200435,0.0028606,0.0663597,0.1629558,0,0.3624326,0.4157656,0.0449955,0.0162812,0.2631332,0.5902154,0.649446,0.0039545,0.0117358,0.8495204
"5822",0,0.0001486,0.3351599,0,0,0.27793,0,0,0.1668451,0,0.5983118,0.1033919,0.6654827,0.6981379,0,0.6614574,0.1947741,0.5882044,0,0.6920062,0.0137879,0.0018057,0.6264696,0.2328395,0.1560644,0.0741268,0,0,0,0.0412388,0,0.6013511,0,0.0032036,0.4495496,0.0273893,0,0,0.1194841,0.4891074,0,0,0.0757606,0.032956,0.4544774,0,0,0.0016236,0,0
"5824",0,0,0,0,0.2717119,0.4045275,0,0,0.1201736,0,0.6216133,0,0,0.5012869,0.0617629,0,0,0,7.14e-05,0.761847,0,0.0221614,0.649464,0.3013294,0.1353072,0.1041204,0.5542707,0,0,0,0.6568031,0,0,0.0013941,0.4920657,0,0,0.0611667,0.1464286,0.4794168,0.3711836,0.2849646,0.1580918,0.0459273,0.5136923,0,0,0.0038872,0,0
"5826",0.1716664,0,0.2958688,0.5799559,0.2768968,0.3371636,0,0,0,0.0392496,0,0.1026217,0.6449247,0.6938893,0.0415009,0,0.2483598,0.6981595,0,0,0.026925,0,0.6429145,0,0,0,0.5209671,0,0,0.0381034,0.5308399,0,0,0.0003823,0.4000735,0,0.0002948,0,0.1806246,0.4717946,0.3855051,0.2882439,0.1253254,0.03483,0.5369969,0.6075655,0.7450859,0,0,0.7232658
"5828",0,5e-07,0,0,0.2887685,0.380547,0,0,0.1736769,0,0.6014205,0.1878186,0,0,0.0449556,0.5675326,0.1899747,0.6845982,5.63e-05,0,0.021991,0.0066286,0.6902588,0,0.112861,0.0791926,0.5268248,0.1934412,0.6564252,0,0,0.6836103,0.0279447,0,0.3536937,0.0681612,0,0.0778151,0,0.4871747,0.397585,0.2781454,0.1314903,0.0748065,0.5930226,0.6648182,0.6851086,0,0,0.6449046
"5830",0,0.0005738,0.6496994,0.7049506,0.3066516,0.6827353,0.2324097,0,0,0.0229488,0.6892413,0.137878,0.5639931,0.5935413,0.0473376,0.5085161,0.5601689,0.6875871,0,0.641855,0,0.0252901,0.7759133,0.2356418,0.115158,0,0,0.0733888,0.6652062,0.3322932,0.6240206,0.6842011,0.0346482,0.0014002,0.4346471,0,0.0009076,0.0391841,0,0,0,0,0.0545009,0.0393515,0.1312873,0.6910937,0.6928039,0.0005944,0.0715856,0
"5832",0,0.0008068,0.6178989,0.5885739,0,0.6993047,0,0.5265099,0.1342555,0.0380413,0.6541488,0.1001301,0.584516,0,0.0664632,0.550639,0.6788321,0,0.0478164,0,0.0526613,0,0,0,0.1260016,0,0,0.0920976,0.7059263,0.3760994,0.6418861,0,0.04377,0.000359,0.3609671,0.0489669,0.0031996,0,0.6731608,0.6322087,0.7267002,0.4136668,0.0530181,0.0256147,0.0779606,0.8536042,0.58158,0,0.0840434,0.5588164
"5834",0.3904505,0.0031531,0.5833775,0,0.2507104,0.6341854,0.2295004,0.6616773,0.1995698,0.0833032,0.6621432,0,0.5973623,0.6682263,0.0532696,0,0,0,0.0516392,0,0,0.0199199,0.6561996,0,0.1914463,0,0,0.1250546,0.6098698,0.4037095,0.5435097,0,0.026286,6.15e-05,0,0.0403485,0,0,0,0,0.6975994,0.3509424,0.0291521,0,0,0.5324751,0.6588513,0.0112266,0,0.6659517
"5836",0.4410377,0.0044565,0,0.6873638,0.2547435,0.677892,0.2838728,0.6067365,0.1749894,0,0,0.1046762,0,0,0.073057,0,0,0.5685179,0,0.67005,0,0.0252063,0,0.2042812,0.1050701,0.1622882,0,0.1222047,0,0.4051872,0.7081805,0.5286935,0,0,0.43239,0.0176232,0.0025644,0.0328154,0.5966341,0,0,0.360864,0,0.0068558,0,0,0.5936962,0,0,0.5023873
"8296",0,0.0089753,0.7556693,0.6411048,0.2919401,0.7338591,0,0.5537494,0.1499801,0.0565368,0,0,0.4296227,0.6803171,0.064678,0,0.6668685,0.7219142,0.0220805,0.6868483,0.0333134,0,0.6298685,0,0,0.1022195,0.5627243,0.1004171,0,0.3868031,0.6121684,0.7135725,0,1.68e-05,0.4006071,0.0352883,6.98e-05,0.0819268,0,0.6267663,0.5698141,0.3325873,0,0.0304399,0,0,0.7242113,0,0.1466266,0
"8298",0.025066,0,0,0.7170462,0,0,0.3406276,0,0,0,0.8422596,0.1421488,0,0.7067777,0.0778747,0.6625992,0.2713268,0,0,0.722877,0,0.0137696,0.7237062,0.2591699,0,0.0232388,0.5055086,0,0,0.4533034,0,0,0.0826172,0.0005607,0.2554036,0,0,0.1058003,0,0.1833632,0.6832925,0,0.0267724,0,0.0347113,0.5262538,0,0.0163606,0.1914687,0
"8300",0.0042283,0.0051391,0.7909486,0.5655252,0,0.5562978,0.3337233,0,0.1328576,0,0,0.0979253,0.6028063,0.7025304,0.0654221,0.6142778,0,0.5030699,0.0526216,0,0.0025546,0.0277965,0.5198918,0.2410524,0.00166,0.0122434,0.5147769,0.0308029,0,0.3096815,0.605542,0.6750349,0.2575685,0.0004584,0,0.08809,0,0.1785394,0.6848043,0.2437445,0.672812,0.4155234,0.0392183,0.0835193,0,0,0.0537272,0.0959759,0.2595172,0.2029602
"8302",0,0.00385,0,0,0.263733,0,0.4835814,0.4204779,0.0949286,0.0329302,0.7116471,0.1432573,0.5737582,0.7056941,0,0.6312978,0,0.7177486,0.0774747,0.6524639,0,0.0176776,0.578724,0,0.0009863,0,0,0,0.3731613,0.3430134,0,0.6073613,0.3206415,0,0,0.0558076,0.0003754,0.1886641,0.6608549,0.1792474,0.6695501,0,0.0278852,0.1210712,0,0.6763803,0.0324367,0.1758268,0.2804044,0.0738066
"8304",0,0.0013638,0.6443873,0.712356,0,0.5538695,0.475075,0.5028665,0.1479046,0.03307,0,0,0.4822593,0.6008826,0.0436757,0.6163562,0,0,0.0673643,0,0.0018928,0.0214751,0.642545,0.2050865,0.0001915,0,0.6079877,0.0569687,0.4076109,0.364793,0,0.6689101,0.4401669,0.0017974,0.3920453,0.0554913,0,0.0921972,0.7046167,0,0.5525476,0.4862725,0.0332452,0.1413362,0,0,0,0.1624367,0.2616686,0
"8306",0.000486,0.0038004,0,0.864013,0,0.5558841,0.4417551,0.4614417,0.1719085,0.0478365,0,0,0,0.6834766,0.1111457,0.5962588,0,0.6548873,0,0,0.0012335,0.0221474,0.619529,0,0.0014882,0.0155191,0.5393257,0,0,0.4293026,0,0.6097313,0.2715506,6.44e-05,0,0.0836818,0,0.1292794,0.7343898,0,0.6390391,0.361279,0,0.0923783,0.0276437,0,0,0.1522605,0.4548114,0
"8308",0.4333783,0,0.65788,0.6812274,0.2960672,0.7034558,0.1894628,0.4493606,0.0977677,0.0114421,0,0.0770213,0,0.5420367,0,0,0,0.6404094,0.0620818,0.6362809,0.0306179,0,0.6085999,0.191351,0,0.1184681,0.5147843,0.1466593,0.6778053,0.3940436,0.5681036,0.7120329,0.1195039,0.0001237,0.3892776,0,0.0010785,0.1234533,0.632973,0,0.7118561,0,0.0243404,0.0578264,0,0.637571,0.6696524,0.036843,0.2526374,0.5292948
"8310",0.3163477,0,0.5706673,0.6764818,0.2257375,0.7037731,0.2751848,0.6782367,0.1735157,0.0673675,0.7147795,0.1301687,0.5291428,0.5859694,0.0707736,0,0,0.7032633,0.0646132,0.700714,0.0247511,0.0328364,0.645468,0,0.1878665,0.1384168,0.5290436,0,0,0.3513654,0.6435359,0.6184856,0,0.000847,0.3684646,0.0176242,0.0004231,0.0712749,0.752037,0.6951014,0.6419305,0.4585178,0,0.0356116,0,0.7110377,0.5880057,0.0179582,0.1621396,0
"8312",0,0,0.6751859,0,0,0.6596357,0,0.6085224,0,0.0315229,0.6502377,0,0,0.6031791,0,0.5766982,0.6271308,0.6702604,0,0.644698,0,0.0071045,0,0,0.1509994,0,0,0.2072382,0,0,0.6692698,0.572479,0,0,0,0.0388111,0.0010301,0.0773421,0.6923778,0.6216331,0,0.3816439,0.0296387,0.0365362,0,0.7227626,0.6364561,0.0006831,0.0823432,0
"8314",0,0,0.6085142,0,0.2771252,0,0,0,0.2139391,0,0,0.1704267,0.5037289,0.6460789,0.0296071,0.6719377,0.5722185,0.738228,0.018949,0.6791747,0,0.0250345,0,0,0.1499554,0.0834118,0.4272553,0.1540354,0.7233507,0,0.7479139,0,0.0580509,0,0.3216833,0,0,0,0.505337,0.6471585,0.6050875,0.3834542,0.043007,0,0.0554021,0.6802159,0.6193319,0,0,0.6793722
