"G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20","G21","G22","G23","G24","G25","G26","G27","G28","G29","G30","G31","G32","G33","G34","G35","G36","G37","G38","G39","G40","G41","G42","G43","G44","G45","G46","G47","G48","G49","G50"
"3025",0.3926299,0.0078618,0.710004,0.7212153,0.1693119,0.5425369,0.2477607,0.5633311,0.1179655,0.046638,0.6555924,0.1239442,0.5099306,0.6164496,0.0380777,0.5865714,0.6137947,0.6063476,0.0087295,0.7308481,0.0156657,0.026983,0.5359869,0.2317877,0.1289392,0.1010737,0.551274,0.1160146,0.6616646,0.3501261,0.6959862,0.6566977,0.0288202,4.35e-05,0.3869915,0.0225215,1.1e-05,0.0731414,0.6317383,0.5867752,0.6465591,0.4138315,0.0818975,0.0272275,0.0662033,0.7366001,0.6136887,0.0006182,0.1505713,0.6278548
"3035",0.3421561,0.0001524,0.5387275,0.661052,0.2606504,0.5359444,0.2664966,0.4650185,0.1540419,0.0276792,0.6535296,0.1529498,0.5470823,0.6086607,0.0604399,0.5362677,0.7681255,0.5726034,0.0505891,0.7865982,0.0287579,1.2e-05,0.5300185,0.2339627,0.0023548,0.0962435,0.5265499,0.1474879,0.6270953,0.3410536,0.6151059,0.6925241,0.0637941,0.0001114,0.2443965,0.0399762,0,0.0642344,0.3300671,0.5306524,0.6508255,0.317437,0.0413351,0.0183614,0.1635189,0.606063,0.6841742,3.91e-05,0.1467205,0.5910736
"4012",0.4747606,0.0031411,0.6556458,0.6283746,0.2632748,0.5898261,0.2208129,0.5588917,0.1679696,0.0538754,0.6162903,0.1644318,0.5140881,0.5883666,0.0678118,0.4192013,0.6975929,0.692694,0.0087435,0.5976981,0.0136525,0.0087576,0.6944763,0.2065626,0.1106501,0.0838452,0.5577633,0.1134395,0.6540356,0.3303089,0.6092239,0.5950407,0.0486226,3.45e-05,0.3286792,0.0241677,2.1e-06,0.049203,0.6390599,0.6604784,0.6871446,0.4033006,0.0271175,0.012125,0.0514909,0.7022763,0.5037064,0.0015587,0.0905629,0.6312915
"4022",0.3782099,0.0027563,0.5717464,0.5120049,0.238133,0.607579,0.4121682,0.5843169,0.1663168,0.0715364,0.550063,0.146534,0.5293407,0.6336462,0.1110268,0.5189709,0.5280176,0.6767885,0.000254,0.6964368,0.0251868,0.015004,0.5499507,0.2501844,0.1107472,0.0922463,0.5265349,0.0881695,0.7367355,0.3461914,0.5626249,0.6593808,0.7116537,0.0014373,0.3358321,0.0195235,0.0007895,0.1131834,0.6608467,0.6836603,0.5354811,0.4528214,0.0293141,0.0001294,0.0406636,0.6814205,0.0511408,0.0850913,0.2867353,0.4830223
"4285",0.4261357,0.0013613,0.6855263,0.7639249,0.2569379,0.6880714,0.2267293,0.5224894,0.1062095,0.0406653,0.6663312,0.1176031,0.599082,0.597768,0.0523651,0.5430449,0.6071158,0.6071962,0.025,0.5540927,0.0195649,0.0236343,0.6185146,0.2624332,0.095738,0.0969186,0.5235678,0.1394231,0.5422558,0.3683096,0.6007063,0.5932575,0.0311716,9.43e-05,0.343175,0.0458656,1.08e-05,0.0974208,0.6097786,0.6997137,0.5822613,0.4184229,0.0372525,0.0115354,0.0608225,0.6773581,0.6313323,0.0012139,0.1017444,0.7222084
"4295",0.036308,0.0003307,0.6490087,0.6492774,0.1992608,0.6805529,0.1406694,0.554465,0.1640391,0.0594501,0.6216536,0.1421109,0.4802696,0.519403,0.0788883,0.6032729,0.6581518,0.5526299,0.0058754,0.5790251,0.0038402,0.0353685,0.4815154,0.2208109,0.121403,0.0786351,0.5314927,0.2243979,0.6659524,0.3347209,0.574242,0.655673,0.0232521,8.72e-05,0.1860645,0.0249932,0.0002087,0.061683,0.0802566,0.0687787,0.2206155,0.1730685,0.1873772,0.0280242,0.6157552,0.64847,0.6575152,0.0015892,0.1003514,0.4555608
"6658",0.448881,0.0055085,0.7171623,0.736775,0.2664672,0.6749849,0.2555966,0.4830803,0.1337308,0.052372,0.6695013,0.116721,0.4941206,0.5006254,0.0369058,0.5880884,0.5872016,0.6832833,0.0092407,0.6695461,0.0182849,0.0279246,0.6336216,0.20541,0.0852578,0.0969871,0.5475556,0.1097299,0.5943231,0.3417773,0.6667076,0.6590345,0.0333332,5.57e-05,0.4057526,0.0346601,2.83e-05,0.0799151,0.6115656,0.7073055,0.6831352,0.3565959,0.0267917,0.0088189,0.071237,0.7727274,0.6709475,0.0040244,0.1029467,0.6748561
"6668",0.3332755,0.0144807,0.1088104,0.6551729,0.2214568,0.5956682,0.2667607,0.7282414,0.1169017,0.0364635,0.6302129,0.0686009,0.4675147,0.6393236,0.0406865,0.6721197,0.6254025,0.5722102,7.6e-06,0.7493573,0.0007627,0.012272,0.6734585,0.1760586,0.1081267,0.0184241,0.5412578,0.0374116,0.3085463,0.3131037,0.6410376,0.5846714,0.4010784,0.0002004,0.6336468,0.0884627,2.8e-06,0.0764257,0.360935,0.5763931,0.6254798,0.3317316,0.0570633,0.0278983,0.1818807,0.2192677,0.6613002,0.0057562,0.0848993,0.331429
"8947",0.3303697,0.002611,0.6054585,0.6990793,0.2003868,0.6781445,0.2225531,0.5818708,0.1174843,0.0460076,0.6713948,0.0960125,0.5383299,0.5156133,0.0581665,0.4882021,0.7791389,0.6669997,0.020701,0.6240257,0.0490691,0.0207937,0.7179398,0.2500264,0.0876542,0.0850909,0.595383,0.1234136,0.6601222,0.3229148,0.5722012,0.6189626,0.0180107,6.35e-05,0.379355,0.039603,2.68e-05,0.0442182,0.6798231,0.6165828,0.6706451,0.3370697,0.0423094,0.0063726,0.0393841,0.5850865,0.5943852,0.0004288,0.0843216,0.6193358
"8957",0.0511055,0.0101011,0.5686699,0.6509166,0.2393007,0.6577111,0.2879475,0.4241286,0.1581352,0.0404359,0.6162926,0.0669729,0.5421018,0.6508784,0.0010279,0.789071,0.6651256,0.6688314,0.0499822,0.4929316,0.0535191,0.0472815,0.5372261,0.4811236,0.1075419,0.160468,0.5126579,0.2515935,0.0566654,0.7311411,0.4590184,0.6445964,0.1452662,0.0018317,0.4048401,0.5078743,6.37e-05,0.5287003,0.6610373,0.6730366,0.2605108,0.3651564,0.0524162,0.0810596,0.0968675,0.6125113,0.7883418,0.0009108,0.0873285,0.6256528
"9052",0.4050089,0.007073,0.610778,0.7437668,0.2664111,0.57945,0.2074927,0.5029263,0.1018886,0.0337501,0.6099805,0.1010606,0.4782838,0.6336639,0.0783428,0.5458465,0.6574067,0.7518965,0.0149317,0.6588202,0.0268785,0.0124316,0.6044781,0.2219982,0.0907715,0.1289545,0.5713809,0.1283849,0.5185475,0.3937764,0.7203731,0.683456,0.0218471,1.77e-05,0.3841126,0.034684,2.59e-05,0.0718095,0.69711,0.6432993,0.6071262,0.3525136,0.0295804,0.0249471,0.0762794,0.656999,0.5688233,0.0022045,0.1182776,0.7396336
"9062",0.3766987,0.0035908,0.6373439,0.2091928,0.2189782,0.7208402,0.2519285,0.4352117,0.1211441,0.2236186,0.609716,0.3169486,0.5353796,0.2794768,0.0709301,0.4129274,0.7064578,0.5605418,0.0729116,0.6038657,0.0093529,0.0073625,0.7490814,0.1826791,0.0987958,0.0004532,0.3590436,0.5794153,0.5249173,0.5415791,0.5657585,0.6670342,0.0353093,0.0015415,0.4511722,0.0170551,5.53e-05,0.0698786,0.6991216,0.5649502,0.6486566,0.3199587,0.0129751,0.0167617,0.0374376,0.5794212,0.6541185,0.0021706,0.025238,0.3917703
"9094",0.3796734,0.0042842,0.6698839,0.6807927,0.2673941,0.6390516,0.2324413,0.5253221,0.1234862,0.036533,0.7127399,0.088993,0.5250241,0.6065621,0.0714252,0.4686662,0.6697621,0.584908,0.0159637,0.6264939,0.0280811,0.0117432,0.5864192,0.1876897,0.1041554,0.0879072,0.4275639,0.1199328,0.577862,0.3648034,0.5554445,0.7266094,0.0459504,3.36e-05,0.3741531,0.0286063,9.5e-06,0.0811622,0.6304067,0.7066889,0.6108051,0.3276894,0.034982,0.0321704,0.0408298,0.6956891,0.5864089,0.0009515,0.0951997,0.7285274
"9104",0.172216,0.488032,0.0106928,0.0363666,0.3769852,0.53503,0.0021678,0.5769554,0.173256,0.7439152,0.0119552,0.5517137,0.6309985,0.0444811,0.0599451,0.0350852,0.6773029,0.6590025,0.4073868,0.5655354,0.0158619,0.0116753,0.6421023,0.1589823,0.1675743,0.079739,0.4483699,0.5832966,0.7687825,0.2931443,0.6908783,0.5420756,0.0178898,0.0018641,0.3059001,0.0294227,1e-07,0.0614713,0.6291505,0.5469233,0.5997172,0.4317475,0.025179,0.0010195,0.0293574,0.5547568,0.6455598,0.0118957,0.0729911,0.4712522
"9409",0.3187038,0.0042182,0.7188341,0.7542245,0.2392826,0.6992117,0.1988048,0.5691382,0.1294053,0.0371974,0.6845154,0.0996074,0.6152286,0.6437065,0.1012967,0.5488524,0.6326584,0.7128397,0.0127275,0.6586102,0.0185866,0.013391,0.5967889,0.2179193,0.091685,0.1510937,0.5550946,0.1338925,0.6259172,0.4077156,0.6674716,0.6295929,0.0488756,2.5e-05,0.3770926,0.0307883,5.3e-06,0.0609075,0.6411222,0.6660316,0.6000451,0.3509845,0.0325126,0.0328726,0.0423174,0.6987792,0.6512972,0.0005621,0.0926457,0.7483662
"9419",0.3269464,0.0002765,0.6222098,0.2762421,0.2982053,0.6314568,0.5045974,0.4487725,0.1710153,0.0579504,0.6882904,0.292063,0.5288218,0.4487533,0.1077986,0.4412433,0.5744012,0.5783008,0.0007898,0.6440981,0.0216768,0.0285263,0.6184804,0.0585336,0.0653196,0.0897128,0.3903211,0.1021197,0.6330115,0.3798399,0.3033002,0.6915596,0.027496,0.000508,0.2641942,0.0115084,1.22e-05,0.0073732,0.068525,0.4413445,0.2628869,0.1678883,0.0971856,0.1150976,0.4411281,0.6834244,0.5690182,0.0012842,0.1062898,0.2110997
"9640",0.3687398,0.012826,0.6453938,0.7128159,0.2026553,0.5974938,0.2670493,0.5948527,0.1316394,0.0282663,0.7373563,0.090288,0.5950142,0.5767069,0.0685776,0.6084515,0.6393546,0.6225633,0.0269584,0.6790159,0.0194209,0.0198967,0.6087154,0.1969526,0.1128606,0.1229545,0.5444901,0.084649,0.589148,0.4040975,0.7082633,0.6968412,0.022238,4.83e-05,0.3675933,0.0129306,1.42e-05,0.0525958,0.5936135,0.8531965,0.6135735,0.3861406,0.0261176,0.0160892,0.0812226,0.707161,0.6684814,0.000657,0.093511,0.5898605
"9650",0.0011008,0,0.6661266,0.5355575,0.3621792,0.6373237,0.1612355,0.5648218,0.1160257,0.0437366,0.5498697,0.1595482,0.6746988,0.587427,0.0669093,0.5688786,0.6746897,0.5770038,0.0013298,0.6676052,0.0099893,9.24e-05,0.661731,0.5653182,0.0006537,0.0691537,0.4997125,0.3798055,0.6144336,0.3766249,0.7058129,0.5217844,0.0440395,0.0001319,0.201887,0.0052116,0.000144,0.0019966,0.5483352,0.5688729,0.6397528,0.3378463,0.0174536,4.1e-06,0.0472426,0.1389397,0.6017555,0.0015751,0.1230392,0.6392675
"11698",0.4141661,0.0071151,0.7788068,0.7147497,0.1756263,0.6449478,0.1968722,0.6431349,0.1167688,0.0415025,0.6207223,0.1390139,0.5329497,0.6275197,0.0741932,0.5369063,0.5897493,0.5597154,0.0166404,0.5744666,0.0226575,0.0301124,0.5826101,0.2065611,0.1325504,0.1012882,0.4783187,0.1623695,0.5807783,0.4116342,0.7164827,0.6732896,0.0401018,4.69e-05,0.426686,0.031396,1.02e-05,0.0484074,0.6450868,0.7117094,0.6536667,0.3603206,0.0292677,0.0247304,0.0418668,0.648996,0.5997994,0.0005406,0.0798004,0.700553
"11708",0.4103582,0.0053317,0.6769643,0.666043,0.2385951,0.5557275,0.1995742,0.5417147,0.1457064,0.0735036,0.685764,0.1398767,0.5276298,0.6084821,0.0590226,0.5405664,0.5751215,0.6601561,0.000506,0.4840675,0.0056238,0.0153122,0.7192273,0.3288329,0.1034685,0.0327787,0.5112467,0.0489791,0.6194032,0.4070208,0.0479794,0.5973014,0.025561,0.0004622,0.3715471,0.0396928,0.0003311,0.0446895,0.6122837,0.5864375,0.6194641,0.5089046,0.0065831,0.009826,0.0492139,0.6535287,0.6432029,0.0015908,0.0256829,0.7220714
"12223",0.3755421,0.0074384,0.6835178,0.6588569,0.2101259,0.69374,0.2259744,0.5489905,0.1220018,0.0477388,0.6612751,0.1737016,0.5274729,0.5990887,0.0708984,0.5451011,0.6362046,0.6083121,0.01378,0.639602,0.0220299,0.03168,0.5771437,0.2033274,0.0827382,0.1187987,0.580532,0.1092218,0.5506352,0.3711919,0.5293614,0.5732707,0.034655,2.28e-05,0.3767258,0.0330018,1.09e-05,0.0652291,0.8115457,0.6744077,0.5402196,0.2945895,0.0286203,0.029517,0.0523463,0.7124565,0.6205586,0.0003684,0.0782548,0.6168767
"12233",0.0017454,0.0002092,0.6396512,0.3396028,0.0004069,0.6559175,0.0028274,0.0406625,0.0020482,0.0874376,0.6997269,0.165866,0.052222,0.6695294,0.2907261,0.5235011,0.7306222,0.1467604,0.0266208,0.085955,0.7395599,0.0895652,0.0620865,0.1767936,0.6281944,0.1690361,0.4291799,0.2673679,0.0899034,0.2488637,0.4771278,0.6433592,0.1632212,0.3143319,0.4004913,0.540281,5.72e-05,0.5899763,0.6114072,0.5048243,0.5147219,0.4597224,0.2465361,0.0651011,0.011447,0.6267794,0.6159751,0.0923224,0.3485819,0.4830711
"13504",0.3514654,0.0022213,0.6413397,0.6311693,0.2334022,0.5498731,0.2158187,0.5357459,0.1157051,0.0335182,0.7419561,0.1103732,0.4785253,0.6904434,0.0713585,0.522628,0.634183,0.743918,0.0306008,0.6511681,0.027603,0.0272788,0.5264714,0.2605691,0.1221574,0.1370179,0.5359255,0.1528314,0.5983252,0.3655639,0.6526652,0.6219264,0.0541111,0.0001185,0.3055674,0.0333514,1.31e-05,0.0798953,0.6180751,0.6459457,0.7142065,0.3442909,0.0665821,0.0326363,0.0419592,0.6649742,0.6157332,0.0023994,0.0889795,0.6091073
"13514",0.0079404,0.0051101,0.3020264,0.6028233,0,0.6364152,0.0002069,0.6125745,0.004819,0.0453343,0.5831567,0.1104358,0.1989645,0.5176145,0.018627,0.5977794,0.5379152,0.5710233,0.0667241,0.7106983,0.0161955,0.007336,0.594849,0.0563859,0.1359985,0.0778108,0.502416,0.182329,0.6587014,0.4055537,0.647964,0.5261204,0.1303073,0.0002945,0.2877941,0.0021851,3.1e-06,0.063353,0.5593696,0.2872167,0.5094769,0.4240491,0.0172749,5.76e-05,0.044092,0.6645553,0.5346585,0.0014347,0.0531417,0.5021092
"15793",0.4586868,0.0036659,0.6420315,0.6987707,0.2590634,0.6631638,0.203072,0.6189022,0.14172,0.0223323,0.6312833,0.0836102,0.5467681,0.7098263,0.0605143,0.6328717,0.6408023,0.672053,0.0351632,0.633578,0.0233754,0.0146469,0.5717457,0.2269028,0.0639294,0.1161974,0.4783942,0.1477012,0.537247,0.4145537,0.6371158,0.6664412,0.017266,0.0001023,0.3535222,0.0190742,5.13e-05,0.0637818,0.7193196,0.783721,0.6364326,0.3137927,0.0246388,0.0403229,0.0430958,0.6739131,0.5984809,0.0003995,0.1109349,0.6541431
"15803",0.0033311,0.0018792,0.663635,0.658717,0.2668308,0.2266351,0.1836553,0.5658332,0.1376907,0.023647,0.6921283,0.0253881,0.6366318,0.6804614,0.0398918,0.6042644,0.7128465,0.5735856,0.0507429,0.5334343,0.0045598,0.0155906,0.5850515,0.1644179,0.1537297,0.0568608,0.4859643,0.0639148,0.6842443,0.2935407,0.5101344,0.6912886,0.0236606,0.00084,0.0142486,0.0003168,7.44e-05,0.0597095,0.0801956,0.3770511,0.1665581,0.028447,0.4023644,0.3134915,0.1806851,0.6186295,0.7697823,0.0012594,0.0796074,0.5809583
"16066",0.3343955,0.0093706,0.7755391,0.7485777,0.2173523,0.6676106,0.2229552,0.4999262,0.183911,0.0400274,0.6152263,0.1462828,0.5429537,0.6358721,0.0667614,0.4273611,0.6932948,0.6372061,0.0233622,0.6631908,0.0181808,0.0233927,0.4860551,0.1825055,0.0991633,0.1008269,0.4942525,0.1090774,0.6290187,0.4221841,0.6775192,0.6196941,0.0205233,5.27e-05,0.3014322,0.0175635,1.85e-05,0.0731029,0.7244795,0.7102442,0.6963392,0.395785,0.0435068,0.0231395,0.0646144,0.6601596,0.6132058,0.0013886,0.0744304,0.7005293
"16076",0.0004532,0.00309,0.5527344,0.595862,0.2452357,0.5888291,0.3866784,0.6069227,0.1561454,0.0399593,0.571439,0.1108309,0.5842672,0.5851088,0.0217329,0.5141015,0.6411891,0.7533329,0.0345969,0.5805191,0.0173232,0.0120407,0.6770685,0.2014897,0.1317167,0.0590664,0.4996135,0.5060551,0.5661631,0.436974,0.4236985,0.6226253,0.0389946,0.0007441,0.3002125,0.0285074,0.0002294,0.0347615,0.5887447,0.2252927,0.5672367,0.3817582,0.0420378,0.0049552,0.0592821,0.6883048,0.4574994,0.0060374,0.1189372,0.5995671
"16696",0.4661762,0.0039613,0.6107843,0.7090649,0.2339115,0.5970726,0.2537661,0.5326568,0.1282149,0.0332716,0.6792669,0.1085867,0.4883888,0.6748505,0.0923275,0.5510932,0.713019,0.6098866,0.0119208,0.7590987,0.0228671,0.0143195,0.6357358,0.241591,0.0640383,0.117164,0.5402647,0.1256705,0.5965415,0.3497453,0.6433535,0.6312541,0.0320317,2.42e-05,0.3651518,0.044014,1.29e-05,0.0586761,0.6219704,0.6826279,0.6941991,0.3812209,0.0304432,0.0075151,0.0329007,0.6510911,0.6329007,0.0010333,0.0992293,0.6338361
"16706",0.2295963,0.0625784,0.2799469,0.225126,0.3595267,0.630176,0.1742839,0.6384418,0.1678659,0.4107309,0.4274521,0.2252809,0.6047271,0.4721078,0.0289865,0.5345326,0.6635175,0.6078339,0.0902775,0.5047504,0.0146983,0.0056174,0.6631642,0.244068,0.0971837,0.0797146,0.5553112,0.0708143,0.676805,0.0994968,0.6719308,0.5425487,0.0842636,5.5e-06,0.3483469,0.0296925,0.0002073,0.0493136,0.7230308,0.0059096,0.5911268,0.3921485,0.0048129,0.0008853,0.0609011,0.3841843,0.4513446,8.9e-06,0.1150616,0.6942662
"18082",0.5028695,0.0110168,0.7927125,0.6715519,0.3095384,0.6324173,0.2092495,0.5750893,0.1357113,0.0626392,0.6507014,0.1265968,0.5294151,0.5670748,0.0697595,0.5386658,0.6629246,0.6733349,0.0193739,0.7376225,0.0257862,0.0181643,0.601957,0.1980129,0.0976891,0.1081396,0.5550269,0.1671146,0.5719612,0.4068086,0.7209164,0.5938852,0.0255419,9.51e-05,0.3927125,0.0252941,3.57e-05,0.0569334,0.7076299,0.668882,0.6192291,0.3879203,0.0348998,0.01974,0.0383488,0.6361283,0.570407,0.0015283,0.0988696,0.6815838
"18092",0.4085751,0.0044641,0.6484314,0.5069129,0.1494995,0.6238058,0.2262468,0.6602825,0.1894569,0.0747009,0.5911948,0.1975377,0.5302019,0.5955304,0.071602,0.5069032,0.5735982,0.6030384,0.0409263,0.611069,0.0418063,0.0003881,0.6895122,0.2043289,0.0808582,0.1173759,0.6843303,0.2816807,0.6327896,0.3373588,0.6309377,0.5806931,0.0300835,1.93e-05,0.3314662,0.0283767,0.0043395,0.0340814,0.6234086,0.6034576,0.6911611,0.0512815,0.0116062,0.000119,0.0418982,0.7561293,0.6072485,0.0044216,0,0.1896999
"18523",0.3971066,0.0014538,0.6687797,0.7443466,0.2689467,0.5777203,0.1893018,0.6079978,0.1964507,0.0396803,0.6043635,0.094281,0.4234271,0.5872554,0.052573,0.5102667,0.5887131,0.6753811,0.0169646,0.6627196,0.0262389,0.0190127,0.554968,0.1960286,0.1124669,0.0760731,0.5260546,0.1559992,0.567569,0.3357978,0.6935739,0.6166695,0.0213941,2.82e-05,0.3188788,0.023445,1.57e-05,0.0604808,0.6692577,0.6302936,0.6353657,0.3716398,0.029684,0.0171347,0.0367849,0.6839916,0.4911083,0.0009829,0.1179266,0.7469631
"18533",0.1002271,0.0766246,0.0149352,0.1220072,0.2922945,0.7701707,0.1235498,0.5717977,0.1592036,0.1008479,0.1728799,0.4195901,0.6866574,0.0789203,0.0252071,0.2006449,0.5724253,0.5845363,0.1860721,0.660073,0.0110423,0.0159442,0.6633731,0.2449555,0.0964404,0.1587548,0.5444656,0.104143,0.5090399,0.3412688,0.6372169,0.5979274,0.0285144,0.0006459,0.4570457,0.0438451,0.0003547,0.0541721,0.3011587,0.1683617,0.559987,0.3566638,0.4380912,0.0157439,0.3135611,0.6225689,0.5786682,0.0086319,0.1003766,0.6443403
"19006",0.3907932,0.0051207,0.7561614,0.6663536,0.2108606,0.6384004,0.1692794,0.5877771,0.1533221,0.0348877,0.642501,0.1086293,0.4941887,0.5922292,0.0952341,0.4258084,0.7114814,0.6719582,0.0139927,0.6470979,0.0205166,0.0118825,0.6010621,0.2687531,0.0944013,0.1263896,0.5686167,0.1217289,0.5644001,0.2800554,0.6670813,0.6636426,0.0550602,1.7e-05,0.3789999,0.0186784,5.69e-05,0.0644653,0.6692258,0.739062,0.7919798,0.3920399,0.029497,0.023041,0.0471019,0.634351,0.6014926,0.0036591,0.0766176,0.6071544
