"G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20","G21","G22","G23","G24","G25","G26","G27","G28","G29","G30","G31","G32","G33","G34","G35","G36","G37","G38","G39","G40","G41","G42","G43","G44","G45","G46","G47","G48","G49","G50","G51","G52","G53","G54","G55","G56","G57","G58","G59","G60","G61","G62","G63","G64","G65","G66","G67","G68","G69","G70","G71","G72","G73","G74","G75","G76","G77","G78","G79","G80","G81","G82","G83","G84","G85","G86","G87","G88","G89","G90","G91","G92","G93","G94","G95","G96","G97","G98","G99","G100"
"64",0.1626607,0.597941,0.6713862,0.0825357,0.2954442,0.112454,0.4304031,0.5517089,0.6621926,0.4121353,0.0001848,0.506979,0.7243061,0.636426,0.5714576,0.0716484,0.7113401,0.0211881,0.5833251,0.378366,0.505329,0.0255272,0.0405575,0.3890905,0.0413464,0.6019961,0.4360873,0.0131558,0.4781772,0.6627047,0.5659682,0.0257722,0.3266316,0.3340418,0.129284,0.7251541,0.0169405,0.4502064,0.5178143,0.5547288,0.0538311,0.5992214,0.7119875,0.0725338,0.5907964,0.5771112,0.0072334,0.501069,0.4791538,0.5637608,0.5974956,0.3906657,0.4533718,0.5480503,0.6023089,0.5901287,0.5533783,0.1064495,0.4191215,0.5118959,0.0164143,0.2639886,0.342931,0.0565037,0.6131867,0.4480862,0.525978,0.0002844,0.6413104,0.1363,0.0013941,0.5505735,0.7634882,0.0655927,0.6961248,0.2068934,0.4429478,0.2471762,0.0024003,0.0156599,0.0370367,0.1193827,0.6189335,0.6761629,0.5452495,0.2879623,0.677313,0.1663638,0.0407163,0.0007364,0.5262826,0.4146752,0.0299555,0.3259532,0.3800716,0.4949862,0.5877283,0.6968144,0.0484459,0.3241885
"66",0.1446689,0.1505497,0.6186353,0.0877506,0.2577022,0.1017171,0.3852553,0.4268507,0.6923105,0.4152759,0.0021304,0.6218482,0.5552061,0.5757353,0.5664086,0.0018407,0.6236708,0.042656,0.6166356,0.4679467,0.5214546,0.0400365,0.0317204,0.5446751,0.0613972,0.6058548,0.6552845,0.1196651,0.4800604,0.5771294,0.590019,0.0007743,0.0079154,0.2265698,0.2261899,0.4991574,0.0190865,0.4576332,0.55132,0.4178233,0.1937732,0.521049,0.7633761,0.153886,0.3391758,0.6325975,1.44e-05,0.4558646,0.5643623,0.5651327,0.476299,0.4010122,0.5636539,0.576744,0.7022702,0.4988931,0.5537346,0.0447691,0.4324099,0.5687567,0.1173627,0.3002816,0.3658808,0.0095992,0.6550754,0.4383069,0.4224415,0.0002463,0.1154409,0.1044219,0.0004421,0.28651,0.6734821,0.0619229,0.6444753,0.4474508,0.4136474,0.4274705,0.0069988,0.0311677,0.020558,0.216028,0.4954285,0.6387313,0.7289496,0.3967775,0.4052892,0.016306,0.0490731,0.0480695,0.5836109,0.526669,0.0010973,0.3880508,0.3981804,0.5871568,0.6147084,0.6086648,0.0158325,0.266966
"68",0.1807927,0.1602967,0.6867161,0.093305,0.3979368,0.1155568,0.5105034,0.4271627,0.5996101,0.4935748,0.0002863,0.5012404,0.5859912,0.5250354,0.6794851,4.2e-05,0.5024783,0.0485038,0.6625253,0.4138804,0.6792162,0.0413754,0.0812111,0.433501,0.0436104,0.5275878,0.6142431,0.2092778,0.3302595,0.5684681,0.6406673,0.0006587,0.0045083,0.0998991,0.5488184,0.1823504,0.0250517,0.459791,0.5680748,0.3635837,0.4980168,0.6329194,0.7031948,0.3161727,0.1651067,0.5540761,6.68e-05,0.4361988,0.4580008,0.5771351,0.4605036,0.3581748,0.7312856,0.6994907,0.6309265,0.5493957,0.5433975,0.0400786,0.5607537,0.5351491,0.1418677,0.2592539,0.3210414,0.0477296,0.6695509,0.5611853,0.5489528,6.56e-05,0.2227621,0.0485485,0.0003989,0.2028539,0.5778077,0.0484516,0.7670513,0.4092615,0.3623667,0.2888298,0.0044929,0.0215407,0.0184519,0.2745306,0.4875574,0.5012808,0.5378996,0.3612075,0.3943727,0.0124978,0.0620147,0.0535489,0.6663158,0.6111969,0.00142,0.2551879,0.3342507,0.5674652,0.5581429,0.6363636,0.0193213,0.2757407
"70",0.2361338,0.1509656,0.7077441,0.1004613,0.3562307,0.0927646,0.5462816,0.6139408,0.6657751,0.4348902,0.0001311,0.4547907,0.6701242,0.4863396,0.566642,2.03e-05,0.6493604,0.0461134,0.6356476,0.5040501,0.6763435,0.0257842,0.0680485,0.4139048,0.0256264,0.5435919,0.6474277,0.2028196,0.2951853,0.5545522,0.5654417,0.0002014,0.0021201,0.0250475,0.4976528,0.0752466,0.0106303,0.4256208,0.6287164,0.3159223,0.5100405,0.6867044,0.4942859,0.1833575,0.3232891,0.6994447,0.00041,0.3275049,0.5113746,0.7584595,0.560217,0.2892019,0.772552,0.654353,0.6758806,0.5153792,0.5430596,0.0453587,0.423902,0.4794827,0.1450848,0.2903601,0.2634091,0.0274666,0.5319893,0.4858205,0.6691147,0.0001578,0.1736941,0.0840396,0.000905,0.1191643,0.6369756,0.0312178,0.777125,0.4202209,0.2897794,0.2755653,0.0050579,0.0169261,0.0119733,0.2434304,0.7078532,0.5685424,0.5333656,0.5060064,0.4710192,0.0724475,0.1007467,0.072552,0.718594,0.5537594,0.0029651,0.3341369,0.3458741,0.5920409,0.5873514,0.6620761,0.0088486,0.3428237
"72",0.1998035,0.127424,0.6045943,0.1136501,0.3328203,0.110528,0.3600896,0.5866677,0.5271205,0.3590571,0.0003889,0.5007764,0.7187119,0.506773,0.6753147,2.51e-05,0.6767317,0.0431661,0.5806484,0.4352269,0.7099948,0.0502878,0.0918784,0.5431437,0.0566175,0.6444876,0.4734982,0.1960598,0.2591868,0.5780738,0.5316729,4.73e-05,0.0295148,0.0414621,0.5019215,0.1192602,0.024235,0.5755693,0.6797419,0.2647685,0.3979663,0.606986,0.5268996,0.2840311,0.326145,0.6615826,0.0002295,0.4460031,0.5273202,0.5907696,0.4867999,0.4303615,0.604957,0.589297,0.640355,0.5273536,0.5884564,0.0146727,0.5013504,0.4946121,0.148775,0.3138194,0.3502864,0.029841,0.5331464,0.5352679,0.5353318,0.0009927,0.192066,0.1002438,0.0074197,0.1474598,0.5663841,0.0328628,0.6779919,0.3496976,0.3181872,0.2482492,0.0013599,0.0425169,0.0051004,0.2046198,0.6010353,0.644922,0.5428158,0.3701387,0.3430203,0.0593684,0.0679065,0.0571012,0.6080328,0.5618735,1.74e-05,0.2973882,0.3771557,0.62042,0.5596222,0.6298049,0.0398691,0.2267287
"74",0.2451391,0.1277964,0.6003518,0.1023863,0.3310653,0.1587731,0.5066091,0.4518975,0.760592,0.4260719,0.0004642,0.5448166,0.5689792,0.5530483,0.5716449,0.0034835,0.6492549,0.0243359,0.5720474,0.4406259,0.6294365,0.0488862,0.0705385,0.4530462,0.0299662,0.6501455,0.5704231,0.1509256,0.3460598,0.5636611,0.5764347,0.0012291,0.0008906,0.0365163,0.4099607,0.0875845,0.0111232,0.4028665,0.5598994,0.3220629,0.5308749,0.6739296,0.5796703,0.3076829,0.2484009,0.6807388,0.0001127,0.3916506,0.6451491,0.6462845,0.5315457,0.3870051,0.5770627,0.5380495,0.6732486,0.606347,0.6212689,0.0194689,0.4494166,0.4505579,0.151543,0.3157068,0.3052454,0.022899,0.6726136,0.5691176,0.5331057,0,0.1418369,0.0735072,0.0021397,0.2295067,0.661675,0.0869163,0.5454468,0.3748527,0.319528,0.2130935,0.0048829,0.0098277,0.0066131,0.2666709,0.6912369,0.5031426,0.5198025,0.4322457,0.3996881,0.1790198,0.0873733,0.0965798,0.6943257,0.5813131,0.000124,0.2822708,0.4130635,0.4939046,0.5979123,0.6949262,0.0155214,0.2872818
"76",0.1528571,0.6163111,0.6361312,0.0717076,0.3451778,0.1355879,0.4268634,0.3796863,0.6456453,0.3997169,0.0006934,0.4867002,0.5347403,0.5669453,0.6693084,0.0559697,0.6441901,0.0484859,0.7379506,0.4546935,0.6719208,0.018652,0.0423053,0.3579223,0.0362603,0.6866697,0.4953862,0.037156,0.2909934,0.529187,0.5883123,0.0340267,0.0357992,0.1418318,0.3816544,0.3795107,0.0187972,0.4602676,0.5853685,0.6433908,0.1540591,0.6200527,0.6476953,0.0877957,0.5927851,0.6159816,0.0001413,0.541697,0.4081341,0.5544196,0.4002524,0.3828682,0.8126324,0.6047561,0.6357724,0.6203921,0.5560835,0.0177943,0.5018612,0.5182722,0.0184926,0.3016049,0.438908,0.0416454,0.5461601,0.6706944,0.5630249,0.0001678,0.6263554,0.1050839,0.0001496,0.5501376,0.6508835,0.0899627,0.5647664,0.2505333,0.2854902,0.3871519,0.0007508,0.0180902,0.0099859,0.3989014,0.6095647,0.5807655,0.5612489,0.3555375,0.6754329,0.2159308,0.0255902,0.0010095,0.5425515,0.7353372,0.0100618,0.3293454,0.2983834,0.513191,0.5419919,0.6332381,0.0184262,0.2338935
"78",0.182251,0.6238058,0.5431143,0.0677263,0.3056692,0.1328405,0.3585377,0.5137716,0.5989204,0.4517705,0.0015919,0.4151991,0.6731271,0.5773857,0.6687733,0.0466816,0.6989244,0.0474946,0.6357708,0.3791906,0.6973343,0.0356948,0.0203916,0.3316361,0.0262985,0.6770511,0.5388531,0.0219008,0.4221546,0.6720143,0.617618,0.0271933,0.1026706,0.2212027,0.2569159,0.5732702,0.010233,0.5055883,0.5458093,0.6071588,0.0483911,0.5580153,0.6708059,0.0764587,0.5953945,0.5696093,0.003505,0.5160798,0.3973867,0.5625513,0.6046197,0.3448702,0.6126696,0.6898648,0.6105784,0.5613447,0.5856501,0.0339796,0.3467701,0.5460407,0.0037413,0.2837998,0.3635439,0.0103605,0.6131291,0.4898803,0.6614531,0.0039609,0.6210371,0.0750499,0.0016999,0.6581619,0.6244678,0.0610659,0.6617814,0.1875737,0.2932741,0.2584943,0.0109526,0.021991,0.0224199,0.3225759,0.6389518,0.5235063,0.6165061,0.3661315,0.6704138,0.2035731,0.0380914,0.0002204,0.5672997,0.6895163,0.0062427,0.2867217,0.3700125,0.5234254,0.5634391,0.6386929,0.0994754,0.196093
"80",0.1628294,0.6694185,0.6626693,0.0969561,0.5033082,0.1647301,0.5124491,0.5269202,0.6532502,0.3471609,0.0003698,0.4487197,0.6279534,0.7008131,0.5354347,0.0508467,0.6905551,0.0429535,0.624296,0.3801914,0.6234721,0.0200333,0.0228432,0.4639992,0.0268102,0.6724034,0.5967865,0.0327874,0.5251025,0.6566127,0.5673898,0.0431884,0.2218825,0.3166355,0.1817222,0.5936782,0.0219638,0.4967654,0.5020641,0.5265522,0.0164063,0.576309,0.6581978,0.062769,0.6254071,0.603694,0.0088944,0.5383224,0.4290098,0.5842889,0.4673242,0.320467,0.5379756,0.67786,0.6469469,0.4372966,0.5011102,0.0459749,0.4665773,0.5918864,0.0017616,0.3216907,0.3986616,0.0263409,0.6161522,0.4774432,0.618531,0.0019259,0.5788299,0.1880463,0,0.7059693,0.6166859,0.1016714,0.7370389,0.1784815,0.314856,0.2879134,0.0009323,0.0435478,0.0182478,0.2238397,0.621973,0.6104717,0.6374697,0.3138855,0.5431752,0.1564878,0.0337294,0.0003744,0.4825727,0.5236212,0.0143098,0.313994,0.3787367,0.4322253,0.5056378,0.7609732,0.0340639,0.2359889
"82",0.1192566,0.6085372,0.6577107,0.0630867,0.3980573,0.1194534,0.4293925,0.3286879,0.6562087,0.3950046,0.0002158,0.5510139,0.5349494,0.5913301,0.7102163,0.0736366,0.7963416,0.0656411,0.5425996,0.3890404,0.5647045,0.0310042,0.0357921,0.2964003,0.0230302,0.6426721,0.6168131,0.0219929,0.4467234,0.6860799,0.5492749,0.0247768,0.1947801,0.3886772,0.2700923,0.6980598,0.02184,0.448311,0.4688778,0.5345784,0.028904,0.7158421,0.6097111,0.0767089,0.5622335,0.6310657,0.0015428,0.5822553,0.4594452,0.5896551,0.4183055,0.4083448,0.5952255,0.6368896,0.7638641,0.5491961,0.5052683,0.0241174,0.4048304,0.4840061,0.0036622,0.2524542,0.4459904,0.0324386,0.5967874,0.5630852,0.6686252,4e-06,0.6275872,0.0765615,0.0008938,0.6502082,0.5411132,0.0600248,0.5412195,0.2095743,0.4191533,0.4372463,0.0022314,0.0145021,0.0192252,0.2739427,0.5864289,0.5307105,0.6225295,0.3185037,0.6163317,0.0465093,0.0996103,4.82e-05,0.5049313,0.6527507,0.0352394,0.240436,0.3641625,0.5618346,0.5510655,0.5302161,0.0168938,0.2485501
"1492",0.1961622,0.5407581,0.7620587,0.0653164,0.3470988,0.1078172,0.4174114,0.4766565,0.648456,0.4734964,0.0002529,0.5322604,0.6247334,0.528527,0.5096215,0.0651284,0.6616129,0.0372173,0.6463018,0.4561043,0.6882858,0.0251335,0.0421604,0.3484993,0.0424255,0.7030076,0.4915297,0.0090139,0.5215638,0.6146133,0.7171435,0.0405801,0.305021,0.3588173,0.1562663,0.7406499,0.0223957,0.4558173,0.6233629,0.7383203,0.0812499,0.8876477,0.6836536,0.0649906,0.6243477,0.5885141,0.0046708,0.515735,0.5142384,0.5011472,0.5248924,0.4058932,0.5592273,0.7018685,0.5636267,0.6378,0.4995847,0.082393,0.4602773,0.4067628,0.0206305,0.2670631,0.412105,0.0202757,0.584812,0.4516318,0.4937535,0.0006921,0.65026,0.1444444,0.0007707,0.5393473,0.532383,0.0501098,0.7351349,0.1600938,0.5545474,0.342605,0.0037724,0.0135113,0.0355548,0.1121654,0.5922199,0.6071325,0.5925718,0.2953609,0.6311996,0.1941765,0.0478563,0.0009692,0.5925812,0.3354518,0.0289697,0.3412876,0.3315994,0.5496778,0.4509509,0.6282146,0.048462,0.2630101
"1494",0.0269337,0.1752175,0.0487587,0.0789077,0.2199664,0.0862982,0.0848533,0.440809,0.7103684,0.187668,0.0002959,0.4167039,0.5788687,0.5408002,0.6153724,0.0733628,0.4733734,0.0483965,0.5867959,0.4129538,0.5323134,0.0185631,0.0626447,0.330602,0.0209385,0.5636114,0.5346494,0.0257006,0.3875049,0.622865,0.6254674,0.0750145,0.1557605,0.3301391,0.0064132,0.3103582,0.0258168,0.3792426,0.5512921,0.0834425,0.0673276,0.5293963,0.7120627,0.0909832,0.5989543,0.676548,0.0658947,0.5098253,0.4726829,0.671438,0.596463,0.0692085,0.7148957,0.5798069,0.5848891,0.480245,0.4935829,0.0393946,0.5510544,0.5640314,0.0039356,0.1594513,0.4466242,0.0015232,0.3613479,0.4434413,0.5581168,0.1444624,0.601228,0.0510606,0.2609419,0.4125185,0.721575,0.5130994,0.6318546,0.4711741,0.5059517,0.2038824,0.0007427,0.4901233,0.0953582,0.2408695,0.6373646,0.5695988,0.6396821,0.1350503,0.5786589,0.1494671,0.0324645,0.0029357,0.5188262,0.5295501,0.0164407,0.2829592,0.3757898,0.4544478,0.5885007,0.5653986,0.0357159,0.2812275
