"G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20","G21","G22","G23","G24","G25","G26","G27","G28","G29","G30","G31","G32","G33","G34","G35","G36","G37","G38","G39","G40","G41","G42","G43","G44","G45","G46","G47","G48","G49","G50"
"3214",0.4046782,0.0092775,0,0.7176529,0.3217067,0.6430084,0.1961598,0,0.199777,0,0.6660599,0.1285215,0.5049849,0.6329888,0.074694,0.5288175,0.6601714,0.6151274,0,0,0.0331824,0.0152977,0.6114953,0.2468515,0,0.1336312,0.5407467,0.1293511,0.5505997,0.3613987,0.7191771,0.6407774,0,5.23e-05,0.399643,0.0303084,0,0.061656,0,0.7738574,0.6139498,0.389497,0.0478731,0.01831,0.0477316,0.660305,0,0.0031605,0.1043374,0.7247018
"3216",0.2825046,0,0.1526492,0,0.1901315,0,0.1805844,0,0,0.0491301,0.6214721,0.1079055,0.52286,0.6515943,0,0.5873131,0.4684688,0.721245,0.0643649,0.6877805,0.0018939,0.0201916,0,0.2356356,0.1491909,0,0,0.1485176,0.6964072,0,0.665409,0,0.0714725,0.0005937,0.4024998,0.0287042,0.0001145,0.0566,0.6704881,0.5990769,0,0.2117367,0,0,0.0481908,0.6745248,0.6780507,0,0,0
"3218",0.2474813,0.0071613,0.048645,0.7137656,0,0,0.0507457,0.6211767,0,0.0533628,0.630295,0,0,0.5976397,0.0321718,0,0.4829401,0.5516369,0.0214226,0,0.0023904,0.0169654,0.5614565,0.2230329,0.1111956,0.1289704,0.1937236,0,0,0,0.5717292,0.6639737,0,0,0.3605055,0,1.31e-05,0,0.5435808,0.6622552,0.6241904,0,0,0.0186683,0.0402125,0.6527261,0.6155251,0.0024925,0.0124728,0.607672
"3220",0.3265833,0.0027401,0,0.5672203,0.0027906,0.0008268,0.0091977,0.7348907,0,0.0727008,0.6061593,0.0880949,0.2512121,0.6471753,0,0.6738993,0,0,0.0405061,0.6465826,0,0.0178727,0.6159278,0.1826522,0.1380279,0.0685317,0,0.1685268,0.6111632,0.3968184,0.6630905,0.6222921,0,0.0011874,0.2913851,0.0363605,2.08e-05,0,0.5725366,0.6605585,0.6236182,0.1575247,0.0351118,0,0.0306076,0.5873949,0,0,0.0162852,0.6297105
"3222",0,0.0045724,0,0.5374595,0,0.008058,0.0008441,0,0,0,0.6233648,0.0697656,0.4181984,0.7011774,0,0,0,0,0.0361414,0.6624496,0,0.0256032,0.6103919,0.3163277,0,0.0878965,0.2434044,0.1504849,0.7969399,0,0.6429314,0.5765181,0.044681,0.0014207,0.4925542,0.0190737,1.9e-06,0,0.7412014,0.6776358,0.6229132,0.2293049,0.0423842,0.0256871,0,0.6471457,0.7446674,0.0084089,0.033233,0.5483494
"3224",0.1934249,0.0050642,0,0,0,0,7.66e-05,0.5369174,0,0.0471527,0.6218771,0,0,0.6912253,0.0611599,0.6127032,0.4882428,0,0,0.6973672,0,0.0218107,0.6228911,0,0.1040992,0.1200486,0.2550614,0.128804,0.6998031,0.3724565,0,0.7682009,0.031515,0.0016465,0.2746632,0.0349324,0.0005845,0.0305014,0.8439717,0.5125239,0.6621617,0,0,0.0191137,0.0296037,0,0.619065,0,0,0.7180093
"3226",0.4584964,0.005668,0,0,0,0.6443879,0.0466364,0,0.1573535,0,0.7611747,0,0.4016678,0.5496975,0.0414772,0.6693215,0,0.6188768,0.041479,0,0,0.0345584,0.6758545,0,0.1088719,0.0971353,0.5106171,0.1354557,0.6677072,0,0.6349338,0,0.0578414,0,0.371908,0.0276036,0.0017644,0.0616114,0,0,0.6189237,0,0,0,0.0136083,0.6237063,0.7603932,0,0,0.592113
"3228",0.3624204,0.007469,0.7202721,0,0.2747513,0.7569576,0.1477453,0,0.191349,0.0416818,0.7129483,0,0.480622,0,0.0621699,0.631622,0.6780972,0.711192,0.03948,0.6071267,0,0.0247744,0.6083145,0,0,0.0958425,0.4523435,0,0.6592245,0.3038812,0,0.6386753,0,0.0002062,0.4386352,0,0.0010107,0.0517761,0.7103916,0.5928674,0.5392739,0.4089443,0.0359269,0.0270862,0.010706,0.6886442,0,0,0,0.6750113
"3230",0.361779,0.0027104,0.6411075,0.7351596,0.2107527,0.551444,0.2061492,0.5827819,0.1770157,0.0480645,0.7670083,0.150514,0.5108981,0.5500345,0.0863867,0.6253168,0.6088399,0,0.0531297,0.745381,0.0270186,0,0.7026774,0.1684869,0.1121641,0.1463472,0.542721,0.1923085,0,0.3551966,0.6284181,0,0.0596832,7.51e-05,0.3468158,0.0259589,0,0.0525954,0.6434094,0.5805532,0,0.4173095,0.0403821,0,0.0536051,0,0.6579354,0.0003467,0.1053143,0.608115
"3232",0.401577,0.0077565,0.7375347,0.6572266,0.2368669,0,0,0,0.1732412,0.0629844,0,0.1189142,0.679214,0,0.0663524,0.6036094,0.6538621,0,0.0304887,0.6445088,0.016591,0.0364276,0.5619836,0.2569536,0.1189418,0.1066937,0.4569223,0,0.6289049,0,0.7474116,0.6464112,0.0533257,3.82e-05,0.3345292,0.0388229,0,0.0573327,0.6628248,0.6624675,0,0.3247412,0.044147,0.017452,0.0823997,0.7095084,0.5785564,0.010258,0,0
"5356",0.4590224,0.0073629,0.6358678,0,0.267018,0.6628701,0.2645807,0,0,0.0273119,0.6539728,0.1424148,0.4982925,0.6325068,0,0.4981624,0.585661,0.6257444,0,0.6475795,0.0251218,0.0260857,0.6250228,0,0,0.1152293,0.4938095,0.1103227,0,0.2701243,0.656515,0.7424756,0.031387,1.53e-05,0.3418076,0.0495864,0,0.0690688,0.7111408,0.6732025,0,0.2987542,0.050246,0,0.0609384,0,0.8104189,0.0021904,0,0.7451384
"5358",0,0.0008487,0.6609209,0.6467201,0.3557144,0.5674187,0.2330351,0.613374,0.1720634,0,0.6329481,0.1449644,0.5642844,0.5548905,0,0,0.60738,0.7052682,0,0.5714852,0.0154722,0,0.5738809,0,0.0942398,0,0.4911472,0.1423163,0.6109437,0.2890338,0,0,0,0.0002836,0.399419,0,0.0008052,0.0225934,0.6787892,0,0,0,0.05752,0,0.1853359,0.5962041,0.6388049,0.0021153,0,0.2205857
"5360",0.3988753,0,0.6959596,0,0.30534,0,0.199343,0.6452519,0.1807074,0.0442517,0.6943894,0,0.5368541,0.542461,0.0640521,0.6303942,0.7108148,0.5182981,0,0.5714323,0.0257908,6.2e-06,0.5996377,0.2421472,0,0.0034375,0.6074122,0.0186971,0.6419521,0,0.6518562,0.6856746,0.0342582,0,0.3309744,0,0.0001723,0.033691,0.7203635,0.5896926,0.5553263,0.4032261,0,0,0.2813422,0.6440398,0.7148423,0.0002641,0,0.1168405
"5362",0.4160094,0.0022265,0.7036002,0,0.2568867,0.6707694,0,0.6797375,0.1653889,0.0655359,0.5893178,0.1186679,0.5858693,0.7336425,0.061548,0.4984567,0.6883948,0,0,0,0.0192991,0.0004067,0,0.2039966,0.0404425,0,0.5765962,0,0.7849063,0.3674708,0.6420631,0.6518312,0,0,0.331182,0.0023154,3.55e-05,0,0.6702297,0,0.6464872,0.3380173,0.1069037,0.0152628,0.2405318,0.714186,0,0.0001108,0.0578193,0.163977
"5364",0.3670908,0,0.6697989,0,0.3022651,0.6334146,0.2181312,0.6079875,0.205664,0.0815203,0.7341386,0.1073505,0.54738,0.6443508,0,0.5872712,0,0.6344585,0.0108124,0.6053563,0.0154691,0,0.704293,0.2239276,0,0.0062086,0.5171234,0,0,0.4098665,0.6886959,0.4401657,0.0357557,0,0,0,0.0003517,0,0.5528097,0.5491288,0,0.3988291,0.0673425,0.0191819,0.2482393,0.6762071,0,0.000451,0.1401226,0.2288689
"5366",0.3981684,0.0136731,0.6125449,0.6499353,0.2660384,0.6513599,0.1831049,0.788365,0.1000368,0.0516918,0.7173087,0.1093989,0,0,0.0662717,0,0.6505746,0,0,0.707825,0.0389773,0,0,0,0,0.0048807,0.4463464,0.015732,0,0.4387351,0.6979387,0,0.0588895,0.0013476,0,0,0,0,0.7305475,0,0,0.3607113,0.0910285,0.018425,0.1709496,0,0.5931633,0,0.1201052,0
"5368",0,0.0142145,0,0.5676523,0.2867887,0.6684925,0,0,0,0.0282847,0.7274519,0.1401975,0,0.5290924,0.057666,0,0.6692164,0.6894131,0.0387876,0.7355356,0.0258456,0.025974,0,0.260606,0,0.1098899,0,0,0.6841873,0.3773632,0.6265342,0,0.0411024,0.0001937,0.358665,0.0387023,0.0002833,0.0708359,0.6342118,0,0.581877,0.3175546,0,0.01627,0.0451692,0.6867664,0.7030569,0.0005628,0.1293642,0.7408855
"5370",0.4480506,0.00411,0.5814671,0,0.2554494,0.7666689,0.1701823,0.6054039,0,0.0459925,0.6653027,0.1423585,0.52033,0.7269311,0.0399241,0.7291814,0.7450484,0.713939,0.0349653,0.6533708,0.0139723,0,0,0.1666361,0.1153047,0.1025711,0.4571818,0,0.6521875,0,0.6513244,0.6291952,0.0335768,0.0001424,0,0,0.0012655,0,0,0.6872204,0,0.455546,0,0,0.0044737,0.6532814,0.7389578,0.0009533,0.1307425,0.6977395
"5372",0.5025401,0.0028371,0.7521381,0.6815973,0.2533039,0,0.2592179,0.5405283,0,0.0300996,0.6443696,0.1246209,0.5084975,0.7252596,0.0917111,0.5913973,0.7152716,0,0.0509626,0.6869761,0.0475417,0.0222581,0.6178486,0.281005,0.1412764,0,0.5946018,0.2213357,0.6394491,0.4631941,0.5709569,0,0.0443028,0.000534,0.354936,0,0,0.0609916,0,0.6551707,0.6468766,0.3584242,0.057,0.0066608,0.0435841,0.5448037,0,0.0049322,0.1650822,0.727142
"5374",0.3822815,0.0067492,0.5618465,0.631943,0.2482821,0,0.2545674,0.5983218,0.1707285,0,0.6677154,0.1422248,0.5230556,0.6568697,0.040223,0.556894,0.6769646,0.7036812,0.0313867,0.7361329,0.0188111,0.0240043,0.6238998,0.2000926,0.1160771,0,0.5192741,0,0.6515708,0,0.7044432,0.6883582,0,0.0001566,0.365185,0.0261576,0.0002484,0.0751614,0.6604024,0.5697655,0.6829034,0.334492,0.0211749,0.0262555,0.0210456,0.731259,0.6262097,3.71e-05,0.1145359,0.6423585
"5377",0.3625728,0.0027191,0.6818669,0.74311,0.2308183,0.5739051,0.1792365,0.5953191,0.1257218,0,0.6306648,0.1238919,0.5268457,0.712596,0.0712846,0,0.6712981,0.5593717,0.0127133,0,0.0282474,0,0.6087885,0.2262679,0.0879509,0.113213,0.5514353,0.1476463,0,0.3257533,0,0.6520526,0,0,0.363298,0,3.46e-05,0.0559771,0.7657543,0.6764489,0.6129228,0.3662102,0.0237216,0.011639,0.026565,0.5721468,0,0,0.1151057,0.6017667
"5379",0.2678282,0.0023702,0.754079,0.6521367,0.2365712,0.7258283,0.2732549,0.5793068,0.1415372,0,0.6432189,0.1375523,0.538586,0.7097476,0.0687865,0.542909,0.5572811,0.6495862,0.0347598,0,0.0027529,0.0291238,0,0.2460921,0.1326669,0,0.5239621,0.6180394,0,0.3445147,0.5790566,0.656036,0,0,0.2980296,0.0953013,0.0001522,0.0663377,0,0.5784505,0.6237491,0,0.0487427,0,0.2100423,0.3724114,0,0.0073981,0.126723,0.7494416
"5381",0.3289715,0,0.652005,0.6866252,0.2784729,0.6019963,0.2966781,0.5852597,0.2440972,0,0.8167534,0,0.5576958,0.6381926,0.0613135,0.5677286,0,0.6466875,0.0420875,0,0,0.0197305,0.6201023,0.2410799,0.1457355,0.0124637,0.5824056,0.5328328,0.6250412,0.3812822,0.6675663,0.6782792,0,0.001307,0.2499905,0.0352155,0.0013334,0,0,0.6010874,0.8225153,0.0612481,0.0723966,0,0.3790285,0,0,0.0012285,0.1055905,0.5949638
"5383",0.3200969,0,0,0.5473383,0.2600417,0,0.2590616,0.62544,0.1543337,0,0.7477789,0.132576,0.4920054,0.688317,0.0513939,0.5209632,0.5874813,0.6590811,0.0740253,0.6459769,0,0.0095885,0,0.2103091,0.0680043,0.0039073,0.4473852,0.4359306,0.6981994,0.3999146,0.6943894,0.6796971,0.0219639,0,0.3129754,0.0349603,0,0.063699,0.1770478,0.5132836,0.6585948,0,0.1003596,0.0141774,0.4110368,0,0,0.0004418,0.1023438,0.742527
"5385",0.3205787,0,0.5023759,0,0.2997597,0.5979469,0.2435008,0.5668053,0.1723488,0,0,0.1848233,0.5570518,0,0,0.5351186,0.626881,0,0.0643325,0.5940829,0,0,0.6062766,0,0.1579414,0,0.4277007,0.447619,0.7180541,0.267622,0.6208039,0.7085016,0.076265,9.52e-05,0,0.0465256,0,0.1146707,0,0.6048353,0.7088489,0.080033,0.0938819,0.0147627,0.4836949,0.366174,0,0.0006682,0.1274233,0.7622087
"5387",0.2886729,0,0.6715176,0.6808457,0.1970069,0.6468492,0.2309917,0,0.1682169,0,0.5897019,0.110093,0.5765162,0,0,0.5405308,0.6675775,0.5029363,0,0.5318774,0,0.0178453,0.6077554,0,0.1357998,0.0166051,0.6058762,0.644967,0.771938,0,0.6441352,0.6561101,0.0459431,0.0006777,0.2697436,0.0268193,0.0089726,0,0.1662616,0.5380076,0,0,0.0858975,0,0.3810238,0.324395,0,0.0022031,0.1233871,0.6694583
"5389",0,0.0059553,0.7314276,0,0,0.6367872,0.1456631,0.6060399,0.1172251,0.0344512,0.6754666,0.1626515,0.5619067,0.5207113,0.0622562,0.5815719,0.6109205,0.6589983,0.0522121,0.6168502,0.0186424,0.0220528,0.5819386,0.1699317,0.111478,0,0.5506544,0.0581016,0.733239,0.3849947,0,0,0.057053,0.0002744,0.3479119,0,0.0005374,0.0611191,0,0,0.7350171,0.298667,0.0583419,0.0151755,0.109823,0.6438067,0.6872474,0.0028546,0,0
"5391",0,0.0035096,0.5734493,0.5720611,0.2432646,0.6728237,0.2753189,0.5601567,0.1574756,0.0323227,0.6448575,0.1259356,0,0,0.0648046,0.5090034,0.6128003,0,0.0440129,0.6530948,0.0197701,0.0332975,0.5351663,0.2469046,0.1252635,0,0,0.0577073,0.6559887,0,0.7711896,0,0.0772843,0.0001723,0.4182259,0.048211,0.0015057,0,0.5536133,0.6463215,0.7163775,0,0.0230483,0.01921,0,0,0,0,0.1291819,0
"5393",0.4313525,0.0030894,0,0.6935843,0.2714164,0.5500425,0.2471797,0.6117967,0,0.0337003,0.5618318,0.1228694,0.6229038,0,0.0963085,0.6196335,0,0.6208695,0.0449905,0,0.0133741,0.0107098,0.697046,0,0.1389193,0.117773,0.5138555,0.1346252,0.6295369,0,0.6933103,0.6710863,0.0417888,0.0004091,0.417318,0.0129351,0,0.0610277,0.5618518,0.5360923,0.6098172,0,0,0.0253935,0.0486374,0.7561917,0.6231641,0,0,0.736859
"5395",0.4062278,0.0053232,0.7693655,0.6453854,0.2967144,0.5168969,0.200801,0,0.1699306,0.0496843,0.6851105,0.1975392,0.4593446,0.5940273,0.0632722,0,0.6860182,0.6189651,0.0531298,0.6294677,0.0327878,0,0.5810935,0.236441,0.1289608,0.1004027,0.5725203,0.1534547,0.6394292,0.3608965,0.5651959,0,0.0564534,0.0002634,0.3734625,0.0505567,0.0001741,0.0594655,0.6137635,0,0.6255632,0,0.0373365,0.0314102,0.0419154,0.5595564,0,0,0.1298798,0.5400042
"5818",0.3636199,0.0028715,0,0.7548884,0,0.6728415,0.2098156,0,0,0,0.725626,0.1256458,0.5921479,0.6362186,0.0799559,0.4442903,0.6868443,0.6558504,0,0.6737752,0.0246547,0.0226499,0.6934945,0.1949143,0.1133236,0.1251872,0,0.1481568,0.6079455,0,0.7259059,0.7661385,0.0178726,0,0,0,1.6e-05,0.0733984,0.6055647,0.65566,0.5557094,0,0.057014,0.0313115,0.0549065,0.7186344,0.6096482,0.0011422,0.0951616,0.7046294
"5820",0.1340442,0,0.4368154,0,0.3141127,0,0,0.6464764,0.157018,0.0138772,0.774666,0,0.6124643,0.7681909,0.0443587,0.6808966,0.2286667,0.6308972,0.011385,0.7037948,0,0,0.6247473,0.2211757,0.1419473,0,0,0.0747211,0.6564876,0,0,0,0.0593463,0.0008005,0.4942091,0.0200435,0.0028606,0.0663597,0,0.5221524,0.3624326,0.4157656,0.0449955,0,0.2631332,0.5902154,0.649446,0.0039545,0.0117358,0.8495204
"5822",0.1462492,0.0001486,0,0.6602323,0,0,0.0622174,0,0.1668451,0,0.5983118,0,0.6654827,0.6981379,0,0.6614574,0.1947741,0,0,0.6920062,0,0,0.6264696,0.2328395,0.1560644,0.0741268,0,0,0,0,0.485603,0.6013511,0,0.0032036,0.4495496,0,0,0.0347851,0.1194841,0.4891074,0,0.3370563,0.0757606,0.032956,0.4544774,0,0,0,0.0004516,0.6746458
"5824",0.1442044,0.0035098,0.3251422,0,0.2717119,0.4045275,0.0559998,0,0,0.0386435,0.6216133,0.0911011,0.5368261,0.5012869,0.0617629,0,0,0.6358955,7.14e-05,0.761847,0.0052377,0.0221614,0.649464,0.3013294,0.1353072,0.1041204,0.5542707,0.1350224,0.644526,0.0370761,0.6568031,0.5822062,0.025532,0.0013941,0.4920657,0,0,0.0611667,0.1464286,0,0,0,0.1580918,0.0459273,0.5136923,0.6007388,0.5668396,0.0038872,9.24e-05,0
"5826",0.1716664,0,0.2958688,0.5799559,0.2768968,0.3371636,0,0,0.1508469,0.0392496,0,0.1026217,0.6449247,0.6938893,0,0.6069127,0,0.6981595,0.0006304,0,0.026925,0.0088645,0.6429145,0.233583,0.1188419,0.1043661,0.5209671,0,0.5885428,0.0381034,0.5308399,0.6642453,0.0381268,0.0003823,0.4000735,0.0286371,0.0002948,0.0519723,0,0.4717946,0,0,0.1253254,0.03483,0.5369969,0.6075655,0.7450859,0.0037582,0,0.7232658
"5828",0,5e-07,0.3434544,0.5961399,0.2887685,0,0,0,0.1736769,0.0288007,0,0.1878186,0.5568959,0.6235228,0,0.5675326,0,0.6845982,5.63e-05,0.6392925,0.021991,0,0.6902588,0,0.112861,0,0.5268248,0.1934412,0.6564252,0.0673376,0.6215654,0.6836103,0.0279447,6e-05,0.3536937,0.0681612,0,0.0778151,0,0.4871747,0,0.2781454,0.1314903,0.0748065,0.5930226,0.6648182,0.6851086,0.0034145,0.003402,0.6449046
"5830",0.3080138,0.0005738,0.6496994,0.7049506,0.3066516,0.6827353,0.2324097,0,0.1559334,0.0229488,0.6892413,0.137878,0.5639931,0,0,0.5085161,0,0.6875871,0.0270164,0,0.0182472,0.0252901,0.7759133,0.2356418,0.115158,0,0.5222855,0.0733888,0.6652062,0.3322932,0.6240206,0.6842011,0.0346482,0.0014002,0.4346471,0.0326034,0.0009076,0.0391841,0,0.6048551,0.5901712,0,0.0545009,0.0393515,0.1312873,0.6910937,0.6928039,0.0005944,0.0715856,0.5774535
"5832",0.3890088,0,0.6178989,0.5885739,0.261037,0.6993047,0.1793486,0.5265099,0.1342555,0.0380413,0.6541488,0.1001301,0.584516,0,0.0664632,0.550639,0.6788321,0,0.0478164,0.5912287,0.0526613,0.0203641,0.5997009,0,0.1260016,0,0.4539054,0,0.7059263,0.3760994,0.6418861,0.6548457,0.04377,0.000359,0.3609671,0.0489669,0.0031996,0.0626881,0.6731608,0.6322087,0.7267002,0.4136668,0.0530181,0.0256147,0.0779606,0.8536042,0.58158,0.0033807,0,0
"5834",0.3904505,0.0031531,0,0,0,0.6341854,0.2295004,0.6616773,0.1995698,0.0833032,0.6621432,0.1157417,0.5973623,0.6682263,0.0532696,0,0.6365514,0.6152359,0.0516392,0,0.0150544,0.0199199,0.6561996,0.2088915,0.1914463,0,0,0,0.6098698,0.4037095,0,0.6479512,0,0,0,0.0403485,0,0.0588374,0.6079046,0,0.6975994,0,0.0291521,0.019492,0.0246094,0,0.6588513,0.0112266,0.1146554,0.6659517
"5836",0.4410377,0.0044565,0.675413,0.6873638,0.2547435,0.677892,0.2838728,0.6067365,0.1749894,0,0.6330452,0.1046762,0.5367226,0,0.073057,0.5685024,0.5651782,0,0.0302121,0.67005,0.012289,0.0252063,0.6121494,0.2042812,0,0.1622882,0.5069159,0.1222047,0,0.4051872,0.7081805,0,0.0442935,0.0002668,0.43239,0.0176232,0.0025644,0,0,0.6285045,0.5536882,0.360864,0.0337418,0,0,0.6489194,0.5936962,0,0,0
"8296",0.368878,0.0089753,0.7556693,0.6411048,0.2919401,0.7338591,0,0,0.1499801,0.0565368,0,0,0,0.6803171,0.064678,0.4611624,0.6668685,0.7219142,0,0.6868483,0.0333134,0.011852,0.6298685,0.2182802,0.0875645,0.1022195,0.5627243,0,0,0.3868031,0.6121684,0.7135725,0,0,0.4006071,0.0352883,0,0.0819268,0.6575976,0.6267663,0.5698141,0.3325873,0.0295156,0.0304399,0.0465695,0.6422955,0.7242113,0,0.1466266,0.6578334
"8298",0,0.0007549,0.6087887,0.7170462,0,0.5685056,0.3406276,0.4694388,0,0,0.8422596,0.1421488,0.5473959,0.7067777,0.0778747,0.6625992,0,0.6065513,0.0426059,0.722877,0,0,0.7237062,0.2591699,0.0079195,0.0232388,0.5055086,0.0872799,0,0.4533034,0,0,0.0826172,0.0005607,0.2554036,0.0377144,0,0.1058003,0,0.1833632,0.6832925,0.3608951,0.0267724,0,0,0.5262538,0.0493231,0.0163606,0.1914687,0
"8300",0,0.0051391,0.7909486,0,0.229994,0.5562978,0.3337233,0,0.1328576,0,0,0,0.6028063,0.7025304,0.0654221,0.6142778,0,0,0.0526216,0,0,0.0277965,0.5198918,0.2410524,0,0.0122434,0.5147769,0.0308029,0.3886876,0,0.605542,0.6750349,0.2575685,0.0004584,0.2775723,0.08809,0,0.1785394,0.6848043,0.2437445,0.672812,0.4155234,0.0392183,0.0835193,0,0,0,0.0959759,0.2595172,0
"8302",0.0012848,0.00385,0.614232,0.6566617,0.263733,0,0.4835814,0,0.0949286,0.0329302,0.7116471,0.1432573,0.5737582,0.7056941,0.0530876,0.6312978,0.3487461,0.7177486,0.0774747,0.6524639,0,0,0.578724,0.2282035,0.0009863,0.0216191,0.4472987,0.0464169,0.3731613,0.3430134,0,0,0.3206415,0,0,0.0558076,0.0003754,0.1886641,0.6608549,0.1792474,0.6695501,0.3642253,0.0278852,0.1210712,0,0.6763803,0,0.1758268,0.2804044,0
"8304",0,0,0.6443873,0.712356,0,0.5538695,0.475075,0,0.1479046,0,0,0.1192913,0,0,0.0436757,0.6163562,0.1955852,0,0.0673643,0.5936676,0.0018928,0.0214751,0.642545,0.2050865,0.0001915,0.027019,0.6079877,0,0.4076109,0.364793,0,0.6689101,0.4401669,0.0017974,0.3920453,0.0554913,0.0001584,0.0921972,0.7046167,0.2213081,0.5525476,0.4862725,0.0332452,0.1413362,0,0.6537043,0.0506557,0.1624367,0.2616686,0.0591583
