"G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20","G21","G22","G23","G24","G25","G26","G27","G28","G29","G30","G31","G32","G33","G34","G35","G36","G37","G38","G39","G40","G41","G42","G43","G44","G45","G46","G47","G48","G49","G50","G51","G52","G53","G54","G55","G56","G57","G58","G59","G60","G61","G62","G63","G64","G65","G66","G67","G68","G69","G70","G71","G72","G73","G74","G75","G76","G77","G78","G79","G80","G81","G82","G83","G84","G85","G86","G87","G88","G89","G90","G91","G92","G93","G94","G95","G96","G97","G98","G99","G100"
"5377",0.0272968,0.0084541,0.1522157,0.0656695,0.7532353,0.0227646,0.6131444,0.6241251,0.0359975,0.5720026,0.0595387,0.6120626,0.7565237,0.6179369,0.0074997,0.5136141,0.6634148,0.6258909,0.0183831,0.594151,0.4914194,0.0356231,0.687933,0.6830273,0.045094,0.0139845,0.5297232,0.6322106,0.012023,0.0783281,0.6901135,0.6266362,0.0245904,0.5960238,0.5685314,0.0696774,0.0252298,0.5852377,0.6348566,0.7060435,0.5732779,0.6315345,0.7037267,0.4261139,0.6813476,0.735341,0.608425,0.6716206,0.557222,0.615412,0.0470164,0.0305562,0.5844479,0.6903892,0.287355,0.1334972,0.3675006,0.2801658,0.1624677,0.0591553,0.1345352,0.4371196,0.636238,0.5563391,0.2388079,0.1037517,0.1046963,0.3764028,0.5854951,0.3687293,0.014286,0.0248155,0.0240802,0.7718939,0.677032,0.6135942,0.0919164,0.0385116,0.640318,0.653482,0.0043605,0.0694832,0.5574873,0.0244034,0.6878948,0.7039756,0.6262265,0.6579977,0.609181,0.0021015,0.1505204,0.5371608,0.6002613,0.2198121,0.682131,0.7343378,0.0278703,0.5981791,0.5701765,0.1695232
"5387",0.3042729,0.6154401,0.6047351,0.2015682,0.5918153,0.0087835,0.6114963,0.7077924,0.0140028,0.6613971,0.0212971,0.5221869,0.6835516,0.6075417,0.493242,0.6921089,0.5893375,0.6058217,0.0081248,0.0714406,0.5962036,0.4883172,0.566793,0.5993073,0.0317809,0.0003195,0.49799,0.7112563,4.96e-05,0.0262657,0.5665155,0.4128871,0.0629009,0.5881862,0.546117,0.0286282,0.0258148,0.6075728,0.0367246,0.6344468,0.7017534,0.640495,0.6542379,0.3951674,0.6063326,0.5649033,0.5054093,0.5857846,0.6590918,0.5420358,0.0714286,0.0006195,0.6486605,0.6984041,0.0012444,0.5778612,0.0508708,0.5205113,0.4052518,0.534622,0.0404644,0.4205344,0.0014043,0.5772427,0.5105268,0.7165895,0.0007495,0.0843576,0.6427979,0.4903723,0.0123494,0.0241014,0.0403398,0.6774008,0.600726,0.536677,0.0646202,0.0294634,0.7026051,0.5760091,0.009756,0.0302582,0.5591225,0.0133911,0.628426,0.6448367,0.5893553,0.4728939,0.4733844,0.0007668,0.0958275,0.4269694,0.3854077,0.0432986,0.5790867,0.5882553,0.1175211,0.5123243,0.6439533,1.57e-05
"7330",0.0395202,0.0092472,0.1298493,0.0732344,0.6256421,0.0083762,0.5329049,0.6426158,0.0153903,0.6480723,0.0324542,0.6552258,0.6892224,0.6004566,0.0040463,0.562144,0.7494587,0.7190695,0.0106929,0.528389,0.4958974,0.03232,0.6333533,0.7009647,0.0340979,0.0115457,0.3868781,0.6102145,0.0228597,0.0845178,0.585517,0.5254336,0.0358741,0.6621439,0.6333098,0.0874276,0.017242,0.5749629,0.5472999,0.5825852,0.541633,0.514448,0.6800554,0.4408561,0.6850512,0.780892,0.5195699,0.6704344,0.6652656,0.6742359,0.0479944,0.0251752,0.6727772,0.6154413,0.2247808,0.129787,0.3004281,0.3569013,0.1588573,0.0527164,0.1268036,0.3048848,0.7544401,0.4185787,0.2103938,0.0985344,0.0716025,0.3893204,0.6914841,0.5548091,0.0080874,0.0363879,0.0409251,0.6917917,0.7665368,0.6173905,0.1091971,0.033026,0.6444018,0.7424884,0.0073168,0.0969027,0.5134693,0.0430638,0.6407249,0.5644485,0.6187903,0.5811861,0.5652912,0.0008371,0.1333466,0.6040523,0.593088,0.2986195,0.6564806,0.6450625,0.0577955,0.5991184,0.611329,0.1341034
"7340",0.0869953,0.012281,0.5107979,0.3874003,0.6313732,0.0110069,0.7451053,0.6173577,4.26e-05,0.556066,0.0435681,0.6953821,0.6317902,0.5360434,0.4941451,0.6968221,0.585771,0.5994639,0.0226177,0.6351512,0.563593,0.0530021,0.0877873,0.7028659,0.1488187,0.0248196,0.4354962,0.7536792,0.0343296,0.0792923,0.7259411,0.6750803,0.0476498,0.6933327,0.5680675,0.0613813,0.0297571,0.6333594,0.6317747,0.6069298,0.5778912,0.5864959,0.1074712,0.3328186,0.7179522,0.621413,0.1146861,0.4128548,0.5652956,0.0559388,0.0715181,0.0654062,0.6703156,0.6308099,0.1869303,0.1850405,0.304527,0.0693932,0.1727966,0.1165304,0.0991988,0.414505,0.3182832,0.4271325,0.2699688,0.4623125,0.1265217,0.3865591,0.64499,0.4007042,0.0118984,0.0240143,0.0311856,0.6727616,0.6165281,0.617807,0.1386642,0.0420761,0.5826638,0.5636099,0,0.045663,0.5018386,0.0310613,0.5806584,0.6503226,0.6169706,0.635824,0.629122,0,0.1215695,0.3902385,0.6246937,0.0730447,0.6853984,0.6008086,0.0699127,0.5573389,0.0970444,0.0546932
"7897",0.0341889,0.0091892,0.1702009,0.0623413,0.5856478,0.0181568,0.4986522,0.6114856,0.018375,0.704181,0.0329887,0.6483374,0.7324554,0.5931021,0.0006225,0.5587216,0.6418339,0.7801374,0.025348,0.6061371,0.5135851,0.062904,0.633785,0.5297784,0.0337972,0.0279561,0.4576946,0.5394401,0.0387514,0.0467214,0.6001354,0.5103898,0.0237427,0.5175759,0.5792512,0.0721206,0.0210771,0.6404916,0.7566106,0.5417033,0.5204214,0.5841705,0.6988626,0.3734292,0.6230745,0.7245067,0.6233974,0.5640983,0.5523821,0.5873613,0.0389358,0.0315003,0.6086974,0.6770913,0.2712044,0.1296879,0.3774105,0.2457956,0.21645,0.0613147,0.1117782,0.3827306,0.4984486,0.4986245,0.1984139,0.0951956,0.0982164,0.3366094,0.6649981,0.4213412,0.0115108,0.0256895,0.0113665,0.6847328,0.7577904,0.5874371,0.1138213,0.0545173,0.6488557,0.63223,0.0014026,0.0741971,0.5328878,0.0555592,0.5231916,0.760339,0.5798348,0.5290977,0.480139,0.0057013,0.0947937,0.5145158,0.6041571,0.2657839,0.6665833,0.6446296,0.0305692,0.6072616,0.7261182,0.0970402
"7907",0.0233291,4.15e-05,0.549981,0.319191,0.7024379,0.0007165,0.5461895,0.728443,0,0.6756981,0.0101982,0.4582231,0.6358652,0.5400294,0.1868369,0.6213388,0.5377617,0.6399359,0.0002225,0.6035055,0.6335466,0.0967768,0.565943,0.6294511,0.0285657,0.0039104,0.3537788,0.6767646,0.0242402,0.0581975,0.5971417,0.0706184,0.0306031,0.6960908,0.6074917,0.0489264,0.0250271,0.6069537,0.6260283,0.6084046,0.5928839,0.6607524,0.1733971,0.3752265,0.5837221,0.541445,0.6359428,0.6247068,0.6485508,0.6754326,0.3561133,0.0352137,0.6199801,0.6776506,0.3625703,0.0597098,0.4271213,0.1603003,0.1352417,0.0581116,0.1982166,0.4737555,0.0174434,0.5114509,0.1438555,0.0467041,0.0029815,0.40356,0.6184488,0.4502417,0.007265,0.0044483,0.0261493,0.5494285,0.6062644,0.6302197,0.1048727,0.0323175,0.6335041,0.6229969,0.0041249,0.063801,0.5972882,0.0282483,0.5672308,0.2422661,0.5915612,0.5552994,0.6580642,0.0002006,0.0614124,0.1084922,0.6454603,0,0.6472776,0.6595624,0.0468354,0.7056169,0.6154133,0.106594
"9073",0.0326411,0.0128864,0.1112868,0.0628538,0.6152563,0.010456,0.4280484,0.6170868,0.0308375,0.6403685,0.0265672,0.6054835,0.694626,0.5799194,0.0144335,0.6503898,0.8215035,0.5560183,0.030143,0.5787817,0.463085,0.0444788,0.7891584,0.645296,0.0408518,0.0168524,0.4429079,0.6808316,0.0421755,0.0650928,0.5978443,0.5519111,0.0331875,0.5807412,0.5946843,0.0735158,0.01663,0.6884955,0.5822396,0.6199976,0.5076253,0.6211704,0.6705893,0.4548472,0.6425616,0.6312295,0.7033804,0.5953754,0.7209025,0.5990484,0.0432229,0.02046,0.5985157,0.6483201,0.2850845,0.1267768,0.3722307,0.2744106,0.2176352,0.038015,0.0996321,0.2658589,0.5277919,0.5175681,0.1996975,0.1189953,0.1196787,0.4232708,0.6052381,0.6087631,0.0063175,0.017537,0.0253448,0.7362933,0.5972704,0.747488,0.0918369,0.0174713,0.634408,0.6972434,0.0011654,0.0808789,0.6182223,0.0310601,0.71397,0.5897265,0.5470024,0.5263407,0.6076349,0.0022251,0.1234787,0.4224981,0.6918798,0.2570186,0.7552387,0.655059,0.0463085,0.6043987,0.6149869,0.1082945
"9083",0.0493138,0.0131152,0.462275,0.0290837,0.671632,0.0126518,0.7241226,0.625486,0.001794,0.5775324,0.0133055,0.4893864,0.6861746,0.6898866,0.0021298,0.6292273,0.5322288,0.7062366,0.0200966,0.7282623,0.5157945,0.0668452,0.4009553,0.6105444,0.0420936,0.0004906,0.4897139,0.2355146,0.05449,0.0089343,0.6873286,0.5498794,0.0630257,0.6804992,0.6730371,0.0065719,0.0021818,0.6562103,0.6015312,0.6765379,0.5134722,0.6208619,0.5527017,0.3528533,0.6147032,0.6655563,0.5003487,0.5787658,0.5584367,0.626171,0.0469229,0.0380132,0.6880532,0.6203762,0.09488,0.1162602,0.1496531,0.2738804,0.2169633,0.0776032,0.1331629,0.6480261,0.1940992,0.5555576,0.4023217,0.4378393,0.0819574,0.4172219,0.6337608,0.738734,0.010345,0.0008947,0.0004597,0.6401305,0.672136,0.6144614,0.085087,0.049997,0.6167586,0.5154907,0.0041122,0.0546423,0.4552973,0.0178091,0.2342905,0.6137516,0.6038596,0.5940138,0.492042,0.0004021,0.0464273,0.5790818,0.5901049,0.028374,0.6919153,0.6620212,0.0272052,0.6694624,0.084415,0.0765605
"9703",0.0321613,0.0074865,0.1589014,0.0943275,0.6174435,0.0089192,0.436913,0.7138755,0.0360701,0.5823714,0.0615816,0.6416159,0.6782306,0.5716903,0.0020618,0.5976915,0.630659,0.5996927,0.0108824,0.5566869,0.5032882,0.0276725,0.6478574,0.5638793,0.0410696,0.0221719,0.4553759,0.6178445,0.0246126,0.0783615,0.5621226,0.5495631,0.0304375,0.60123,0.5259718,0.1081126,0.0361884,0.6210294,0.634768,0.5443301,0.509439,0.6171461,0.7089078,0.405595,0.6814116,0.7310374,0.6211579,0.6666174,0.640987,0.642358,0.0552515,0.0142758,0.6398509,0.6362156,0.2616745,0.1065446,0.4019381,0.2533328,0.183335,0.055557,0.1428384,0.3998194,0.5400196,0.4694917,0.2175728,0.1415983,0.0885049,0.4168897,0.6531389,0.3719179,0.0127345,0.0653842,0.0237998,0.667125,0.7360127,0.6273199,0.0815704,0.0391161,0.5942945,0.5221807,0.0061557,0.1033819,0.5753688,0.044187,0.6695557,0.6422678,0.5794254,0.6077346,0.5559628,0.0035422,0.1402004,0.5802399,0.6757017,0.3070357,0.6820327,0.6759715,0.0469963,0.606387,0.6408242,0.1296705
"9713",0.0350346,0.0053297,0.139744,0.0409532,0.6757836,0.0049863,0.7418603,0.6131092,1.74e-05,0.5195643,0.0058831,0.5361213,0.588828,0.5894749,0,0.7011448,0.6064956,0.6336274,0.0440976,0.5149311,0.5598935,0.1057839,0.6043758,0.6743415,0.0247547,0.0256762,0.5958254,0.4541244,0.0519903,0.5025295,0.1000707,0.5765932,0.0442273,0.5352873,0.6364752,0.5299927,0.317372,0.6841704,0.679916,0.568457,0.2394512,0.6057806,0.6340506,0.3761717,0.5427931,0.6114473,0.5970296,0.6142945,0.610652,0.692065,0.0628292,0.0158891,0.5423503,0.647197,0.354655,0.060985,0.1876107,0.0255716,0.263216,0.0307487,0.1913385,0.3372192,0.5106279,0.6720921,0.430108,0.0997784,0.0627161,0.000826,0.67346,0.6381548,0.0244624,0.0383789,0.000414,0.6136594,0.5374764,0.5732908,0.1214606,0.0355023,0.6159321,0.6285869,0.0056637,0.0406825,0.6033024,0.0317919,0.5099134,0.6651245,0.6660989,0.539764,0.6458744,0.0010919,0.0974164,0.5532813,0.6114028,0.2126177,0.5344638,0.5836837,0.0352269,0.5783238,0.5992831,5.76e-05
"10228",0.0215039,0.0121651,0.1150779,0.0752422,0.5980432,0.0182567,0.6033937,0.5872498,0.0197631,0.6918192,0.0362593,0.5627658,0.6313358,0.6011706,0.0012988,0.6123904,0.7961348,0.732594,0.0308591,0.6166516,0.5321931,0.0219259,0.5910538,0.6207536,0.0456827,0.0091172,0.4489287,0.6832655,0.0350628,0.0376218,0.5187386,0.5842096,0.0424668,0.7298245,0.6005091,0.0696485,0.0115017,0.6315928,0.6386625,0.5696492,0.6072276,0.7077275,0.689132,0.4057481,0.6652448,0.6738757,0.5987903,0.5442604,0.653704,0.6470823,0.0392154,0.0296895,0.5677748,0.6469365,0.3194929,0.1206629,0.3793722,0.3141995,0.1702417,0.0439851,0.1199097,0.2643902,0.6022628,0.5325863,0.1772805,0.1310941,0.099065,0.3336902,0.5654421,0.4335301,0.004075,0.0449458,0.0381623,0.508174,0.6491597,0.6790874,0.1325741,0.0495914,0.6624715,0.745104,0.0018045,0.0717295,0.5404616,0.0280045,0.6231742,0.7151277,0.4987007,0.6766435,0.5109838,0.0085103,0.0600435,0.5993442,0.6945789,0.2293749,0.6060287,0.7009167,0.0632911,0.5974636,0.6805774,0.0895305
"10238",0.0479559,0.0226102,0.2652387,0.1137102,0.6414137,0.0043778,0.5698303,0.668632,0.0142891,0.5860075,0.0379853,0.6566184,0.5590926,0.555865,0.0003186,0.6269569,0.7487684,0.6394239,0.000845,0.7676217,0.4252081,0.0675235,0.4789713,0.5780032,0.0558437,4.8e-06,0.4565509,0.3354305,1.11e-05,0.2230632,0.3534797,0.7560448,0.0206488,0.5878495,0.5942905,0.0482079,0.0065341,0.6818502,0.5644229,0.5943856,0.6540023,0.6502998,8.04e-05,0.4360113,0.6916041,0.2509708,0.5770727,0.741574,0.4364349,0.5394899,0.0488966,0.0051657,0.6671924,0.4801879,0.236349,0.0920861,0.4202719,0.1416762,0.0941322,0.0536641,0.1415282,0.4236005,0.0264192,0.5839149,0.2103272,0.0821739,4.65e-05,0.0007204,0.6843006,0.3848818,0.006151,0.0313642,0.0227463,0.6494787,0.5756682,0.6652596,0.5313678,0.0090992,0.2427676,0.6208779,0.0017132,0.1281231,0.3980934,0.0121647,0.6306834,0.086207,0.2314135,0.159006,0.3327941,0.0284212,0.0345627,0.4899991,0.6743028,0.2347448,0.6165473,0.2720349,0.0503908,0.527005,0.7141568,0.0002182
