"G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20","G21","G22","G23","G24","G25","G26","G27","G28","G29","G30","G31","G32","G33","G34","G35","G36","G37","G38","G39","G40","G41","G42","G43","G44","G45","G46","G47","G48","G49","G50"
"4543",0,0.6980535,0.6384912,0.5088523,0.6252881,0,0.5809511,0.6005711,0.6065436,0.5553043,0.6410622,0.1142872,0.1048367,0.6790449,0.6080137,3.12e-05,0.7289984,0.7472889,0,0.0002038,0.0164774,0.6357528,0.0049401,0.5657845,0.088689,0.6217162,0.1392056,0.7157893,0.5602387,0.0904859,0.7519672,0.6553439,0.2139663,0,0.4809019,0.2039987,0,0.1055864,0.4255191,0.4157033,0.2660207,0,0.2908338,0,0.6613406,0.0035084,0.6119583,0,0.6459907,0.7102638
"4545",0,0.6368583,0.590439,0.611203,0,0.6048203,0.6374126,0.6002154,0.7183796,0.5253486,0.5923086,0.0398139,0.0762788,0.7856919,0.4112243,0.0013229,0.6632602,0.6563958,0.3935205,0,0.0027568,0.6131611,0.001274,0.6196612,0.0474852,0.64356,0.0979267,0.5810145,0.6407917,0.0430037,0.7165203,0.630949,0.1659023,0.0094494,0.585235,0.240814,0,0,0.4536853,0.3669036,0.4083183,0,0.3144643,0.3038669,0.6782544,0.0061817,0,0.0146754,0.6977614,0.7134325
"4547",0,0,0,0.5512902,0.6525972,0.6908463,0.5702407,0.6354163,0.6312302,0.4822075,0.5612574,0.0699578,0.1055073,0.5414615,0.518181,2.09e-05,0.5990033,0.6384198,0.3632069,0.0005365,0.001189,0.6236724,0.0014483,0.8324506,0.0524002,0.563036,0.1555836,0.584489,0.7536533,0.0541855,0.6217974,0.6111591,0.1755626,0.0012287,0.5991603,0.2479253,0.1837245,0.0970367,0.3328441,0.428305,0.3721687,0.1440306,0.2210174,0.2838084,0.6990216,0.0073253,0.5800707,0,0.5774775,0.7281362
"4549",0.6184111,0.692853,0.5824852,0.6146954,0.6898172,0.5643966,0.4321576,0.633827,0.708022,0.55128,0,0.0870413,0.1105481,0.6916424,0.5386431,0.0035024,0.6072013,0.7327427,0.5924037,0.0004309,0,0.2592357,0.6511485,0.5817205,0.0510749,0.1653095,0.3268077,0.6481929,0.751515,0.7353043,0.7215236,0.5953515,0.1193527,0,0.6239564,0.0642622,0,0.1043476,0.3585018,0.4851353,0.3134831,0.4080831,0.2028803,0.4160647,0.6282667,0.0017714,0.7782337,0,0.5234335,0.5999953
"4551",0.5712035,0.5906046,0.6055704,0.6038975,0.6348369,0.5279342,0.5972681,0.5877874,0,0,0.553307,0.0720515,0.1145327,0.6178132,0.5453827,0.000331,0.6138888,0.6872308,0.6272086,0,0.5822138,0.0453381,0.7411335,0.7035178,0.0420785,0.0278603,0.4703099,0.727405,0.7707851,0.6918296,0.739313,0.5537501,0.3400765,0,0.6682996,0.0233222,0.3103401,0,0.3781984,0.516009,0.3475009,0.4872303,0,0.6170526,0.7386819,0.0092355,0.6315522,0.5964601,0.5349274,0.6136195
"4553",0.7377721,0.5525502,0.6223214,0.7042643,0.6919699,0.6503184,0.5798529,0.5164965,0.6310185,0.5406365,0.6616162,0.0530016,0.0832792,0.6765071,0.5376013,0.0014127,0.6645975,0.7369422,0.6021126,0.0001378,0.6071904,0.0575707,0.5393983,0.5995621,0.1125778,0.0535463,0.5514124,0.7029867,0.5910149,0.6692308,0.6080809,0,0.4018288,0.03139,0.1524054,0.0496373,0.3137874,0.1686585,0.4822457,0.4045692,0.4430104,0.469471,0.2436136,0.5999711,0.6325578,0.0011798,0.5977773,0.6642272,0.5123102,0
"4555",0.6492712,0.6727208,0.620365,0.7225865,0.6144504,0.6536725,0.5017431,0.6804427,0.656619,0.5730503,0.6862763,0.0691181,0.1248018,0.6627978,0.5281764,0.0013944,0.7405435,0.6313207,0.6049102,9.34e-05,0.6771702,0.0373862,0.6612213,0.6240875,0.1136438,0.0291744,0.5559333,0.5980124,0.6170014,0.6011128,0.5738361,0.5403722,0.545849,0.1387493,0.0996773,0.0228662,0,0.190082,0.2615905,0.3860048,0.2695183,0.2815722,0,0.5862077,0.6948331,0.0106364,0.609567,0,0.58641,0.5217299
"5860",0.6603059,0.7486373,0.6689408,0.5697446,0.7698688,0.6308936,0.5363071,0.7845168,0,0.5854806,0.6266347,0.1365354,0.0834285,0.7405546,0.5316236,0.0034813,0.7040027,0.7086207,0.7249607,0.0002886,0.6059774,0,0.5458983,0.7744445,0.0798898,0.0324389,0.4959997,0.7009391,0.5322192,0.7204453,0,0.5682329,0.5420289,0.1999633,0.0629069,0.0513964,0.3760499,0.1923031,0.2806283,0.3753502,0.2855366,0.3703412,0.3303965,0.6695441,0.5584039,0.0058058,0.60135,0.6351332,0.5866491,0.6814931
"5862",0.5594202,0.715087,0,0.5614842,0.5760636,0.6454316,0.480928,0,0.6418595,0.4674309,0.5884542,0.0816484,0.1225553,0.6194753,0,0.1741326,0,0.7080122,0.6505081,6e-06,0.6585593,0.0695208,0.5603101,0,0.0965708,0.0027064,0.6177754,0,0.614103,0.7296773,0,0.496607,0.06677,0.1189418,0.1510918,0,0,0.1020526,0.3243446,0.3030969,0.3451763,0.3703569,0.6508837,0.6472127,0.6477586,0.0023909,0.6332846,0.7161149,0.5287073,0.6474429
"5864",0.605944,0.628678,0.6819861,0.5584396,0.6317537,0.6166909,0.4838968,0.7839496,0,0.5302235,0.7359617,0.0647487,0.1511675,0.7388726,0.5627158,0.1588486,0.5781631,0.5883631,0.6302378,0.0005112,0.6183018,0.0578862,0.6720369,0.7119153,0.0617331,0,0.4464065,0.7370348,0.6440768,0.5724106,0.3997612,0.5198444,0,0.0419362,0.3331052,0.0009236,0.3664244,0.0868337,0.3240641,0.3517777,0.2349007,0.3148807,0.6972901,0.6488588,0,0.0075713,0.667883,0,0.6436129,0.5153248
"5866",0.6254282,0.7431624,0.7573968,0.7405482,0.5962593,0.5503508,0,0.7459957,0.694465,0.5762998,0.6478139,0.0592728,0.0947703,0.7201564,0,0.1910882,0.6183827,0.6406328,0.6155127,0.0006879,0.5957393,0.0747718,0.672429,0,0.0667746,0.0090357,0.5423302,0.5963147,0.5539064,0.6392185,0,0.5508061,0,0.0374368,0.1670231,0,0,0.1038486,0.5434975,0.3838805,0.3719185,0.4057289,0.6871611,0.7258602,0.7195977,0.0152992,0.7043832,0.5798194,0.5890453,0.6559313
"5868",0.7121912,0.7082473,0,0.5944743,0.6150756,0.7225213,0,0.5436537,0.750161,0.6082242,0.630815,0.0854589,0.1177567,0.5463711,0.5562023,0.2119163,0.6767259,0.6249556,0.7386797,0.0012273,0.7227371,0.0524576,0.6169037,0.6299308,0.0606638,0.0050242,0.5828994,0.5864881,0.5877695,0.645661,0.4070002,0.645518,0.0065685,0.0403738,0.2258666,0.0002583,0.3084389,0.118083,0.4170625,0.4809321,0.4022143,0.3402317,0.711913,0.6073985,0.6487185,0.0043977,0.6991619,0.7459057,0.5295344,0.6421675
"5870",0,0.6383509,0.6494218,0.6785244,0.6343588,0.6350827,0.5230183,0.6383392,0.6303144,0.5465119,0.7363971,0.0771989,0.096984,0.7855069,0.5347437,0.1915779,0.6745528,0,0.6867098,0,0.5925368,0.084067,0.7441232,0,0.1156862,0,0.5830923,0.5980373,0.5700227,0.6583287,0.4136001,0.5444548,0,0.0394436,0.1561952,6.8e-06,0.365698,0.1232672,0.4302901,0.4425162,0.3429485,0.3258968,0.5494996,0.6884425,0.7236888,0.0064168,0.5435861,0.6265278,0.4558506,0.5921709
"5872",0.7159534,0.6161331,0.5926759,0.5026138,0.7029187,0.6150035,0,0,0.7727443,0.6337385,0.5665753,0.0553771,0.1101844,0.7394611,0,0.004641,0.6403648,0.6705759,0.5782518,0,0.6191786,0.0485169,0.6103142,0.699385,0.1366072,0,0.5752737,0.6368186,0.6372492,0.7534324,0.5630791,0.6312711,0.6539978,0.1775534,0.0701167,0.0235588,0.3625221,0.1412981,0.2871439,0.3557148,0.2499188,0.3137194,0.4018642,0.6103096,0.6133977,0.0029419,0,0.7681123,0.5534263,0.6855078
"5874",0.6156946,0.6275344,0.6406229,0.6048013,0.6633261,0.5604964,0.5889326,0.5972918,0.6275895,0.6008856,0.6369159,0.0571293,0.132857,0.7076124,0.5540566,0,0.6416716,0.6232073,0.7766463,7.27e-05,0.5919916,0.0313144,0.592526,0.6822292,0.1186534,0.0628897,0.5621377,0.6648813,0.4480769,0.5617589,0,0.4273681,0.3952969,0.1987713,0.0912614,0.0207749,0.3519582,0.1619031,0.2619184,0.3039295,0.2886863,0,0.332055,0.6764671,0.5622086,0.0008536,0.7032537,0.7211624,0.6025481,0.5981331
"5876",0.6566819,0.7499072,0.6825489,0.5464712,0.7383139,0.5924518,0.6130675,0.6593597,0.6990262,0.6045438,0.6766157,0.0483346,0.1004544,0.5851245,0.5103404,0.000574,0.6072602,0.6223648,0.6409346,1.35e-05,0.5959008,0.0354391,0.5517849,0.5109348,0.0737237,0.0411032,0.5142683,0.5759349,0.5893138,0.6337518,0.6366812,0.5496296,0.4578147,0.0691394,0.1077331,0.0392254,0.2871572,0.1033347,0.2072656,0.310513,0.2813307,0.3603647,0.2997406,0.8099598,0.6817134,0.006233,0,0.7859631,0.5567664,0.6957347
"5878",0.5905948,0.6181058,0.5706163,0.5500838,0.6737928,0.61587,0,0.5885769,0.6305158,0.5885536,0.7051788,0.0438517,0.1047007,0,0.5428181,0.0013859,0.6177291,0.7536055,0.5846954,0.000129,0.5777743,0.0477231,0.7128406,0.6386838,0.1150144,0.0331123,0.5572297,0.6327707,0.4351284,0.6401894,0.6404441,0.5672232,0.5375744,0.180531,0.0775367,0.018166,0.3874309,0.1926989,0.2213972,0.4143476,0.3604641,0.519599,0.3870672,0.707518,0.6394055,0,0.5701856,0.7325707,0,0.57844
"5965",0.66639,0.5268986,0.6681744,0.684739,0.6645741,0.6139089,0.4353343,0.7044972,0.6339315,0.5632197,0.5966122,0.0677183,0.1029708,0.7163095,0.5897871,0.000961,0.7195455,0.7571891,0.6292594,0.0004694,0.6954136,0.031476,0.6494676,0.6137212,0.081893,0.0293176,0.6000805,0.7095278,0.3973452,0.6780308,0.600546,0.5859981,0.6059006,0.2300955,0.0698194,0.0231034,0.4067081,0.1994483,0.2670314,0.3609558,0.312024,0.3533668,0.3316553,0.6660858,0.5867375,0.0088777,0.5965955,0.6577128,0.5268964,0.7169954
"5967",0.6575673,0.6007036,0.7074793,0.5766349,0.7388236,0.577363,0.5607708,0.5321332,0.6173012,0.4968801,0.6564121,0.0810368,0.1070189,0.6215354,0.5302461,0.0098859,0.7356521,0.6117976,0.7058154,0.0014673,0,0.038414,0,0.7348351,0,0.1586909,0.5857963,0.5930337,0.2777251,0.6632268,0.6577338,0.5591072,0.5389454,0.171462,0.1291733,0.1328438,0,0.1275513,0.3901664,0.3454598,0.2587818,0.4560643,0.2628611,0.6759458,0.6849049,0.0034132,0.6531169,0.6847447,0.5859223,0.6577343
"5969",0.6059007,0.6501733,0.623916,0.7832344,0.7289827,0.4911431,0,0.7379611,0.6550745,0.6045547,0.6947913,0.0855146,0.1227189,0.6828999,0.5046785,0,0.6351192,0.6457358,0.6829083,0.0002326,0,0.1677182,0.0211242,0.6306241,0,0.6622404,0.4409705,0.6615444,0.2865598,0,0.7469504,0.543702,0.4043639,0.100033,0.3246727,0.5396077,0.3358889,0.1419852,0.3590865,0.3560925,0.2062107,0.4631818,0.3147179,0.6437174,0.6957491,0.0019669,0.6695362,0,0.5960774,0.5809412
"5971",0.6909915,0.6572294,0.7101502,0,0.5902613,0.557934,0.5076145,0.6430605,0.5773166,0.580575,0.6881433,0.0622744,0.1037781,0.5197943,0.6082111,0,0.63874,0.6190615,0.5971241,0.0006164,0,0.5033112,0.0130292,0.6911951,0,0.5509755,0.4836773,0.6381595,0.2925129,0,0.632542,0.6430633,0.1821173,0.0729866,0.5222391,0.6708571,0,0.1109036,0.2598727,0.4718179,0,0.3883604,0.2997104,0.3303954,0.7020286,0.0031487,0.75391,0.1230241,0.6018557,0.6629429
"5973",0.615511,0,0.623575,0.6015157,0.603414,0,0.5357847,0.6465365,0,0.5349825,0.6342915,0.0895611,0.1093136,0.6162836,0.5765045,0.0042663,0.6857204,0.6789125,0.6839085,5.7e-06,0.0100627,0.6746002,0,0.6881994,0,0.6677063,0.4858578,0.702061,0,0,0.6784811,0.6153998,0.2111896,0.0371932,0.5316616,0.6040313,0.1174706,0.1019301,0.3143636,0.3724529,0.2307869,0.4404018,0.2227734,0.0863111,0.5975939,0.0032888,0.4609846,0,0.5590797,0.6956514
"5975",0.6733067,0,0.6382805,0.6990913,0.6562444,0.6349171,0,0.6413906,0.8419693,0.5808404,0.6121461,0.0640096,0.1395005,0.5875799,0,0,0.6664051,0.7234295,0.6962066,0.0040027,0,0.6474524,0,0.60199,0,0.6660638,0.5460855,0.6746354,0.3450865,0.1144343,0.6424222,0.533838,0,0.0435183,0.5104333,0.5946885,0,0.1189656,0.3889307,0.4107759,0.2558882,0.5368938,0.314548,0,0.6275216,0.012935,0.6911296,0.0822126,0.6112814,0.7629846
"5977",0.7137368,0.6389924,0.5915538,0.6028153,0.6276676,0.5534419,0.7846123,0.6139252,0.5198787,0,0.5760383,0.0497534,0.1555962,0.559822,0.4787099,0.0087062,0.7025893,0.6896221,0.5877258,2.49e-05,0.5152979,0.2492134,0.5342962,0.6049174,0.097272,0.1688049,0,0.7508643,0.5765416,0,0.7346783,0.523892,0.1859699,0,0.5496495,0.0827143,0.3896751,0.1329876,0.4833372,0.3892926,0.4017514,0.4482023,0.2681639,0.3809981,0.6043401,0.0008756,0.577414,0.4475923,0.6052407,0.5927006
"5979",0.6105205,0.5967642,0.6247116,0.5644841,0.5540459,0.6451934,0.5171029,0.6922059,0.6807298,0.5714122,0.7090616,0.095338,0.0837631,0.5791752,0.5864297,0.0066397,0.5582525,0.657301,0.6280946,0.0001318,0.585161,0.0637074,0.5221583,0.6286142,0.0731781,0.0501112,0.5253399,0.7020387,0.6575091,0.6108089,0.6602565,0.5687723,0,0.0106719,0.4738499,0.039779,0.327662,0.1042208,0.3408588,0.425655,0.3545812,0.4429351,0.2794845,0.5959034,0.7322503,0.014298,0.6686038,0.6201166,0.5959633,0.7447291
"5981",0.6699906,0.5627789,0.7844733,0.5304097,0.6655312,0.6933086,0.5583276,0.6332947,0.5431322,0.5823668,0.6322784,0.0822858,0.0784866,0,0.4311997,0.0001749,0.6348056,0.6455888,0.6126676,1e-07,0.6881819,0.0740071,0.5951565,0.6773918,0.0805124,0.0743839,0.5493646,0.6620901,0.519018,0.6569864,0.5870655,0.5723179,0.4654656,0.0614491,0.1285019,0.0170684,0.3178558,0.1894706,0.3087275,0.3558309,0.3335753,0.3992473,0.2393969,0.6452584,0.646863,0.0064299,0.5596112,0.6055426,0.5220047,0.6566923
"5983",0.6762635,0.6717658,0.6506697,0.6751589,0.6818082,0.6969313,0.5428052,0.6147082,0.6100193,0.5398074,0.7147606,0.1227053,0.0962752,0.7056161,0.5785692,0,0.5740073,0.7337681,0.7596825,0,0.6725421,0.0438011,0.6795326,0.605615,0.0677672,0.0465709,0.5292855,0.5910564,0.5759876,0.6015287,0.7760502,0.5492873,0.4869261,0.0561304,0.1545377,0.0244314,0.4060283,0.1415145,0.237778,0.2930222,0.3299798,0.3730726,0.3132948,0.6040134,0.6579399,0.0020398,0,0.6636453,0,0.5677176
"7435",0.5656624,0.7254587,0.7133885,0.6354047,0.6726752,0.5973934,0.5954835,0.6638674,0.6453074,0.5194795,0.588023,0.0750483,0.1000077,0.612838,0,0.0022296,0,0.7161772,0.6228034,0.0008824,0.720084,0.0328496,0.7209826,0.8063628,0.082181,0.0247709,0.6357947,0.7890007,0.5340377,0.6969403,0.6254007,0.6138409,0.498461,0.1868618,0.0597591,0.0341073,0.3997093,0.1849646,0.2656459,0.3406345,0.2320477,0.362111,0.3905249,0.6812248,0.6872884,0.0071466,0.6783166,0.5712149,0.5419436,0.7305223
"7437",0.6610418,0.6391076,0.7209936,0.6437845,0.6668304,0.5681419,0.516605,0.725608,0.6960805,0.5331711,0.5322944,0,0.103309,0.6033518,0.5196239,0.0099941,0,0.6330961,0.6903786,0.0004034,0.6560132,0.0342412,0.6405846,0.6756357,0.0571292,0.0029596,0.5295131,0.7173416,0.4705232,0.6680053,0,0.6723247,0.5027242,0.2888771,0.0772699,0.0316438,0.3717669,0.1815162,0.0307069,0,0,0,0.3602094,0,0.5779002,2.39e-05,0.6174473,0.636044,0.6051916,0.6004618
"7439",0.6056876,0,0.6352201,0.7095804,0.5701177,0.6381345,0.592771,0.6369957,0.6221408,0.5114495,0.6894051,0.0093278,0.1237159,0.6932548,0.5340422,0.0040253,0.7218282,0.6786317,0.7810931,0,0.7561954,0.0646299,0.602567,0.7194039,0,0,0.4479077,0.6940961,0,0.5541603,0.480863,0.5993019,0.6008522,0.2608218,0,0.0403379,0.4310848,0.195921,0.0263851,0.1942021,0.2371839,0.0142478,0.3673698,0.6411699,0.7516829,0,0,0.6397,0.5761029,0.7002226
"7441",0.6311186,0.6902928,0.5937984,0.5501572,0.7990389,0.5477098,0.5661419,0.5657533,0.5762806,0.6844411,0.6778139,0,0.1282798,0.7397975,0.528804,0.0005614,0.6294018,0.7509353,0.6321605,0.0001311,0.6222875,0.0524419,0.5930078,0.7067974,0.0882222,0,0.5089001,0.6236538,0.4374254,0.7280811,0.3335856,0.5895489,0.5807751,0.2840729,0.0449197,0.0209683,0.2899988,0.2794994,0,0,0.1988787,0,0.3412136,0.6199096,0.711595,0.0011788,0.6707628,0.6883939,0.6126933,0.7070632
"7443",0.5954076,0.6828254,0.6448318,0.5867901,0.6739212,0.6606146,0.5258058,0.6277135,0.7767848,0.5841581,0.6570439,0,0.1012201,0.5798083,0.4911174,0.0003017,0.6522941,0.654546,0.575554,8e-07,0.6293228,0,0.6272729,0.6041334,0,0.0006815,0.531944,0.5999954,0.429716,0.6861387,0.4466649,0.7100281,0.577194,0.1990901,0,0.0426962,0.3504136,0.174606,0.0177094,0,0.2293882,0.0173629,0.4414246,0.6418503,0.7229868,4.13e-05,0.614723,0.614721,0.5700791,0.6140403
"7445",0.6903161,0.5205202,0.6889629,0.67575,0.6358858,0.592221,0.5277955,0.7881386,0.6048414,0.5315716,0.6461201,0.0048154,0.1185046,0.6112381,0.6352656,0.0014392,0.6009795,0.643181,0.5775993,6.55e-05,0.6906361,0.0358435,0.6328831,0.8452754,0,0,0.5514447,0.6415253,0,0.7396355,0,0.7244529,0.6246151,0.3862389,0,0.0583353,0.457504,0.2622237,0,0,0.2089373,0.0131081,0.458949,0.668364,0,0,0.683766,0.6712188,0.5141596,0.6608123
"7447",0.538564,0.5484387,0.6539037,0.609365,0.5955771,0.5452366,0.5877723,0.6464889,0.639791,0,0.7746056,0.0945304,0.145634,0.7308596,0.5708842,0.0013427,0.5615988,0.7345528,0.6396628,0.0001113,0.5703452,0.0458938,0.6244601,0.6441329,0.0934255,0.069203,0.4495914,0.736037,0.4802398,0.6718444,0.5291263,0.5574159,0.558259,0.1328082,0.1230449,0.0346201,0.2902174,0.1560267,0,0.2604968,0.3106286,0.3767097,0.2966403,0.6194127,0.6041831,0.0022332,0.7381281,0.7089949,0.5271015,0.81073
"7449",0.7188098,0.7207755,0,0.6515812,0.6508932,0,0.5108532,0.6404194,0.6490913,0.5386185,0.6074069,0.0638538,0.108687,0.6209871,0.5230464,0.0005636,0.6873319,0.6048523,0.6980384,1.52e-05,0.6698947,0,0.7031853,0.6575605,0.0769656,0.036027,0.4120084,0.5682697,0.5274851,0.6118375,0.6817425,0.658086,0.553011,0.1541431,0.0786677,0.0373142,0.2959414,0.1879432,0.2226199,0.3218454,0.2976998,0.4274977,0.3147271,0.6680767,0.7549585,0.0177402,0.6532036,0.5783404,0.6068541,0.6132928
