"G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20","G21","G22","G23","G24","G25","G26","G27","G28","G29","G30","G31","G32","G33","G34","G35","G36","G37","G38","G39","G40","G41","G42","G43","G44","G45","G46","G47","G48","G49","G50"
"4856",0.6264517,0.6242817,0.615885,0.3444387,0.7933847,0,0,0.6241716,0,0,0,0,0,0.6422358,0,0,0.6004423,0.6874748,0.6578267,0,0.6964052,0.4507387,0,0.6744883,0.002618,0.0244477,0.5424157,0.5569517,0.6886095,0.7063778,0,0.6007937,0.5551362,0.0060711,0,0,0.5692955,0.0046669,0.6309457,0,0.5649906,0.54666,0,0.7313438,0.6308808,0.0997879,0.31842,0,0.5873018,0
"4860",0.6940618,0.600226,0.7352694,0.3647279,0.6650617,0.6786979,0.3480345,0,0,0.3709408,0,0.0552114,0.094887,0,0,0,0,0.6237457,0.6332331,6.1e-06,0.699223,0.4741082,0.6805599,0.7007197,0,0.0415806,0,0.6680528,0.6457892,0.6135822,0,0.7075416,0.5758852,0,0,0.0280745,0.4684288,0.0015566,0.6738729,0,0.7070129,0.6172704,0,0,0.6272111,0.5961379,0.0259029,0.6813542,0.4867115,0.1924293
"4864",0.5601907,0.7245505,0.6886569,0.595553,0,0.5766664,0,0.6576915,0.6562582,0.5695638,0,0.0863167,0.1558788,0.6740583,0.6046109,0.0025081,0.6000202,0,0.703923,0.0010115,0,0,0.7071291,0,0,0,0.5744371,0,0.5543591,0,0.6661917,0,0.6443723,0,0.3263911,0.0527198,0.3480087,0,0.6471606,0.4171099,0.5258617,0.6460927,0,0.881455,0.6647339,0.0761986,0,0.5631974,0.4748963,0.4360215
"4868",0.6148131,0.65878,0.615086,0.7177035,0.5933815,0.5797216,0.490002,0,0.7028326,0.5437527,0.5626032,0.0775815,0,0,0,0.0073519,0.6742413,0.6744498,0.6553177,0.0050786,0.6361111,0.063613,0,0,0.1042632,0.0474339,0,0.6301921,0.5059524,0.6622992,0,0.6373538,0,0.1146823,0.1542747,0.0414239,0,0.1710131,0.2242391,0.4077167,0.2475885,0.3861604,0.2899869,0.6210572,0,0.0018578,0.6892031,0.6252099,0.5665368,0.6931899
"11467",0.6853385,0.6761315,0.7333754,0.7360849,0.7066667,0.6011961,0.4662479,0.7055935,0.7499748,0.5610518,0.7649902,0.0587648,0.1306355,0.6818293,0,0.0056753,0.5879606,0.7109436,0.6805445,0.0017576,0.6890617,0,0,0,0.1849208,0.033012,0,0.6685697,0,0.5812998,0.6218051,0.5816406,0,0.2637013,0,0.0426471,0.3946792,0.1635939,0.2753714,0,0.2485213,0.4133983,0.3294806,0.6020894,0.6510296,0.0037103,0,0.631054,0.5536692,0.7211976
"11471",0.6617434,0.5582847,0.6165127,0.6141483,0,0.5101011,0.5654285,0.606186,0.5948469,0.5684365,0.6634621,0,0.060263,0,0,0,0.6446306,0.6662213,0.6994541,0,0.7422343,0.0541899,0.3295165,0.630684,0.0706183,0.010145,0.4196061,0.6570843,0.5676077,0,0.6569828,0.6225176,0.0200823,0.0884239,0,0.0335003,0.3353325,0,0.2188165,0.3219335,0,0.3419976,0.3671893,0,0,0.0058035,0,0.7791596,0.5247776,0.5269912
"11475",0.5733534,0.6671223,0,0.6634828,0,0.6372716,0.5809687,0.5793278,0.7281349,0.5786821,0.5670655,0.0713546,0.1480202,0.5842451,0.4916647,0,0,0.6324247,0.6604674,0.0008672,0.57337,0.0673999,0.3757075,0,0.065619,0,0.4194881,0.6543822,0.5356888,0.579058,0.6527409,0.56631,0.0162687,0.1994452,0,0.0577016,0.3707863,0.1598864,0.2956152,0.3537999,0.2440772,0.3736677,0.3476567,0.6198264,0,0,0.6043793,0.5776904,0.6975514,0
"11479",0,0.6686337,0.7756828,0.6579987,0.6407271,0.610147,0,0.6230463,0.5995724,0.4665014,0.6938001,0.0935941,0.0992627,0.7057954,0.5145918,0.0001079,0.6839576,0.6929385,0.668891,0,0.6176921,0.065666,0.6351023,0.6520462,0.0894357,0.054507,0.5528623,0,0.5497385,0.6322256,0.6633053,0.5737565,0,0.1359128,0.0929594,0,0,0.1687283,0,0.306022,0.314712,0.4959673,0,0,0.5662423,0.0143363,0.7192911,0.6429333,0.6114613,0.5994911
"11483",0.6409351,0.518629,0.6542959,0.5868745,0.659329,0.4746277,0.5476496,0.4915393,0,0.531786,0.6089026,0,0.1193483,0.9198951,0.5170113,0.0033244,0.627368,0.5558439,0.6785955,0.0005923,0,0.0517353,0.7102317,0.645428,0.059294,0.0394813,0.6208352,0.5506686,0.4949307,0.6579582,0.6954527,0.5684344,0.5745287,0.1969341,0.1360292,0,0.342537,0.1720499,0,0.2729324,0,0.3416811,0.3824625,0.5763339,0.5708708,0.0025076,0.7163633,0,0.5683355,0.5143108
"13147",0,0.7060828,0,0.6763549,0.6776122,0.6004572,0.6600723,0.705425,0.6795119,0.5921004,0.648894,0.1141831,0,0.6698884,0.5832265,0.004115,0.6386172,0.7620341,0.693362,0.0011652,0,0.0267371,0,0.6994641,0.0843186,0.0507474,0.5500128,0.6978062,0.525147,0.7678352,0.5351445,0.5734891,0.5262127,0.2224973,0,0,0.3541612,0.1461447,0.2804065,0.3610882,0.2864267,0.3581427,0,0.6396554,0,0,0,0.6495732,0.6689865,0.7165086
"13151",0,0.5623905,0.5917835,0,0,0.5958832,0.5625456,0.5526585,0.6260721,0.5715631,0.5288984,0,0.1117771,0.6654014,0.6766988,0,0,0,0.7412276,0,0.6589359,0.0845134,0.730101,0,0.0098111,0.0409037,0.5431578,0.6822383,0.5551444,0,0.6464741,0,0.6172844,0.2214932,0.0826215,0,0.5561572,0,0,0.2890222,0,0.382113,0.329731,0.5487492,0.6491382,0,0,0.6134888,0.5584589,0
"13155",0.6039975,0.7513366,0.6541313,0.6322246,0.6752622,0.6034697,0.5605732,0.6150254,0.6561434,0.5628576,0.634885,0,0,0.572672,0.5568642,0.0006129,0.6081308,0.6439996,0.7289238,0.0005554,0.6735611,0,0.7711933,0,0.0141053,0.0499275,0.5863302,0,0.5068034,0.718128,0,0.6162264,0,0.0553749,0.1532742,0.0285695,0.5562843,0.1364006,0.0527221,0.3999919,0.3378232,0.5555816,0.3548534,0,0.6503183,0,0.600551,0.6981343,0.6605372,0
"13159",0.6631646,0.5975685,0.7616766,0.6611665,0.6555019,0.6441581,0,0.5050797,0,0,0.7153031,0,0.0975123,0.6351646,0.5464936,0.0052877,0.6665205,0.6582041,0.5673474,0.0001297,0.6348597,0.0413774,0,0.6247947,0.1040332,0.0347169,0.6043509,0.5973268,0.4738832,0.7168904,0.6268046,0.6361071,0,0.1508756,0,0.034934,0,0.1713409,0,0.2863607,0.3035351,0.4282266,0,0,0.6555426,0.0146783,0.6761095,0.6483032,0.6776264,0
"13163",0.661451,0,0.6966187,0.5503508,0,0,0,0.6769894,0.6608745,0.5110444,0.6819333,0.0759562,0.1155259,0,0,0,0.7565642,0.5967484,0.6769644,1.26e-05,0.6861683,0.0390855,0,0.6699142,0.0905377,0.0445369,0,0.6486373,0.4064134,0.7325745,0.6003602,0,0.5219496,0.0929038,0.0984269,0.0278827,0.3832577,0.1538527,0.2049039,0,0.299559,0.4357133,0.3640722,0,0.6176587,0.0059574,0.6699979,0.7284229,0.5700144,0.5818597
"14176",0.583602,0,0.6314899,0.7121958,0.6474136,0.6855792,0.4912017,0.6293283,0.6856603,0,0.6484696,0.1168433,0.0652478,0.6398797,0.5735838,0.0037398,0.644412,0.7098779,0.6831148,0.0010787,0.6832385,0.0230737,0.5690361,0.6668186,0,0.0441415,0.573548,0.7479375,0,0,0.6266291,0.531131,0,0.2079032,0.0630062,0.0249993,0.3781738,0,0.3305701,0,0,0,0,0.5940369,0.6489331,0.0053325,0.7071086,0,0,0.7699579
"14180",0.4678822,0.7010079,0.6251918,0,0.544274,0,0.516339,0.622623,0.6538573,0,0.6261052,0.1067865,0.181319,0.5896464,0.4210645,0.0040611,0.5823998,0,0.803687,8.16e-05,0.59227,0.0540556,0.5380737,0.7798051,0.0521789,0.0205753,0.6132341,0.6293166,0.5696722,0.8027791,0.3263994,0.610277,0.5427676,0,0,0.0950919,0,0.087904,0.2252571,0.409545,0.3839834,0.4506258,0,0.5651832,0.5830981,0.0001134,0.5875072,0.721656,0.5685021,0.5537634
"14184",0.6036225,0.6341893,0,0,0,0,0,0,0.5897382,0.2920903,0.5659754,0.1138593,0.1141064,0.5856792,0,0.0023948,0,0.6950005,0.6806022,0,0.549222,0.0677123,0,0,0.1274853,0,0.5777404,0.6612361,0.4627727,0.6667397,0,0.5853375,0.4812929,0.223753,0.0629403,0.0430162,0,0.1463018,0.1669444,0.4644417,0.3171135,0.4070068,0.3914831,0.5624487,0.6723011,0.0001077,0.6510803,0.7032827,0.6218976,0
"14188",0.6562459,0.5076206,0,0.5243751,0.6156072,0.5128463,0.6822994,0.7190587,0.5693344,0.5107883,0.5934699,0.0834714,0.1149097,0,0,0.0001139,0.6317502,0.4921931,0,0,0,0.0470756,0.6724811,0.6251543,0.1249495,0.0313592,0.5513836,0.6808365,0.6106495,0.7193228,0,0.5830429,0,0.0811179,0.1469209,0.0440516,0,0.1923361,0.3729786,0.3405328,0.380878,0.4898355,0.2312144,0,0,0.0044324,0.6767788,0.5583834,0.6861987,0
"14192",0.5546775,0.6319487,0.6683449,0,0.5608274,0.5527973,0.5189723,0,0.6218739,0.4469879,0.6053402,0.0546433,0.1410204,0.5619089,0.5274805,0.001131,0.7017548,0.6526721,0.6037185,0,0.591096,0.0545399,0.6683097,0,0.104265,0.0590987,0,0,0.5554674,0.6640537,0.6306141,0.5013406,0,0.1026047,0.1071912,0.037855,0.2983522,0,0.2458903,0.4135949,0.2867113,0,0.2819543,0,0,0,0.6682298,0.7676699,0.5755364,0.6253466
"14764",0,0.7923616,0.6684544,0.6529574,0.7177684,0.628534,0.566305,0.6278776,0.6970248,0.6376214,0.6826063,0.1224089,0.1132765,0.7387698,0.4475179,0,0.6726695,0.7435874,0,0.0007037,0.7477442,0.0792931,0.6959263,0,0.0813691,0,0,0.6550929,0.4525916,0.6850489,0,0.5400959,0.7068339,0.28612,0,0.0337478,0.3428216,0.2242736,0.3455373,0.3621296,0.2688041,0,0.3336791,0.6436865,0.6642764,0.0022539,0.7141892,0,0.6380677,0.7140415
"14768",0,0.7369738,0.6879919,0.7121992,0.8504924,0.5849798,0,0,0.5399118,0.5682215,0.6156119,0.0846572,0.0847002,0.6490254,0,0.0027474,0.720529,0,0.6736468,0,0.7163074,0.0596561,0.6443099,0.630365,0.0694579,0,0.5741459,0,0.6748175,0.5963271,0,0.6536234,0,0,0.3585853,0.0718069,0.3987021,0,0.2028227,0,0.0124791,0,0,0.7511783,0.6655184,0.0007631,0,0.60479,0.4874465,0.6876609
"14772",0.5320456,0.6835995,0.6982362,0.7507881,0,0.6935879,0.5182579,0.7428972,0.7416062,0.5072707,0.5109885,0,0.075309,0.6586834,0.5711536,0.0003331,0.6555446,0.649471,0.5593429,0,0.7039804,0.0727417,0.6618562,0.7012082,0,0.0288052,0.6857547,0.6207253,0.6382361,0.6066635,0.8231078,0.6362731,0.4362872,0.0258987,0.3711263,0.053029,0.3447136,0.1321105,0.3184862,0.4011811,0.0241982,0,0.2962342,0,0.628816,0.0191346,0.5826397,0.6878694,0,0.5610519
"14776",0.6678331,0.5423624,0,0.696203,0,0.69319,0.557468,0,0.7554432,0.5523257,0.6516859,0,0.0588217,0.6975934,0.6010265,0.005933,0.5705285,0.6992092,0.7177169,1e-07,0.6656272,0,0.6117317,0.6249823,0,0.0712302,0,0.6215844,0.5404711,0.5616704,0.6993297,0.6521051,0.6639723,0,0.1276092,0.0393758,0.4665337,0.1800466,0.2712199,0.410476,0.3374694,0.3994772,0.2723421,0.6641652,0.6226455,0.0132788,0.6411354,0,0.5946999,0.679599
"14780",0.6883624,0.734067,0.6781152,0.6557764,0.6557482,0.6087104,0,0.5557659,0,0.6007609,0.5868814,0.0591582,0.1281599,0.6135062,0.5136158,0.0028456,0.6822458,0.6198527,0,0.0001926,0.7538623,0.025418,0.677808,0,0,0.0503808,0,0.8003676,0.4957806,0.761064,0.5556143,0.5554691,0.4410511,0,0.1332612,0,0.4216058,0,0.2662375,0.3520979,0,0.4835608,0,0.6332229,0.6186757,0,0.5885844,0.6653891,0.4914611,0
"15499",0.7085458,0.6272245,0,0.732907,0.7291659,0.5782752,0.5409571,0.6957522,0.6726274,0.5241847,0.7363356,0.0909176,0.1184961,0.8004196,0.6167842,0,0.6561658,0.7339583,0,0.000947,0.6544782,0.0209382,0.6665388,0.5972795,0.1178895,0.0390679,0.5389116,0.6688374,0.3998404,0.696182,0.5977006,0.6031903,0.5542019,0.1966315,0.0585607,0.0369757,0.3294803,0.156981,0.2791382,0,0,0.3280644,0.3258962,0.6725034,0.6235799,0,0.6173231,0.5384853,0.4880903,0.708279
"15503",0,0,0.6109118,0.5808406,0,0.6211264,0.5236608,0.6001238,0.6011973,0.5555775,0,0.0014576,0.0845459,0.6642153,0,0,0.7729805,0.6387291,0.6555915,0.0003069,0,0,0.684634,0.1123169,0.0753831,0,0.6196804,0,0.4753287,0.7742273,0,0.5054193,0.5910595,0,0.0710215,0.0141158,0.4208146,0.179639,0,0,0.2870184,0.3156169,0.3828695,0.598106,0,0.0041275,0.7042942,0.5272665,0.6133876,0.6239287
"15507",0,0.4838546,0.5847578,0.6608462,0,0.6230128,0.5053517,0.5626532,0.5422163,0.6011911,0.6853588,0,0.0728328,0,0,0,0.7124426,0,0.6482524,0.0007552,0.6607487,0,0.6510688,0.0868811,0.0980656,0,0,0,0.4444296,0.7878212,0.1936537,0.5799053,0.5569141,0.2069426,0.0953042,0.0463217,0.4619664,0.1915729,0.1978063,0.2173132,0,0.3601851,0.4343742,0.6768263,0.6952335,0.0028844,0.5632854,0.7553925,0.5825948,0.6556809
"15511",0,0.6020863,0.5761512,0.6505709,0.6402889,0.581484,0.6322469,0.7050112,0.5908083,0.5901334,0.6232868,0.0647759,0.123743,0.7420884,0.5431139,0.0035124,0,0,0.6754265,0.0003894,0,0.0694955,0.679605,0,0.1871011,0.0266082,0.6721083,0.6605451,0,0.6944183,0.6337712,0.6105237,0.5839211,0.3954562,0.0780914,0.0388837,0.3749216,0.2727505,0.0697941,0,0.1844751,0.203029,0.4266884,0.6800815,0.6665558,0.0077613,0.6507839,0.7414387,0,0.5930294
"15515",0.6695653,0.5912409,0.562554,0.64748,0.6112236,0.6823611,0,0,0.6662489,0,0.5424218,0.0575815,0.1018004,0.7734867,0.5552198,0.0020893,0,0.6567324,0.7031166,0,0.7587919,0.0548823,0.6551188,0.6791866,0.1037382,0,0.6380173,0.7314163,0.4564765,0.6719203,0,0,0.4924242,0.1714132,0.0657332,0.0405648,0.3589994,0.2069292,0,0.2755009,0.1881233,0,0.4191101,0.5450328,0.7617742,0,0.6063606,0.6423196,0.5300186,0.5760571
"19069",0.7055212,0.7601917,0.6371189,0.7072981,0.6555849,0,0.5500148,0.6282083,0.6062857,0,0.5994338,0.1034233,0.1184911,0.6652746,0.560668,0.0013554,0,0.7808052,0.6165498,0.0002012,0,0.0361264,0.633444,0.7238718,0.0964578,0.0319721,0.615828,0.6162903,0,0,0.7585357,0.6084178,0.5832846,0.2223791,0.0776899,0.0242388,0.3904144,0.1690464,0.256692,0.4029103,0.310788,0.3591236,0.406816,0,0.6433956,0.0043981,0,0,0,0.6687401
"19073",0.125176,0,0.67313,0.6994995,0,0,0.5040363,0.6946075,0.795054,0,0.6658078,0.0975803,0.1077822,0.6365256,0.6929704,0.0022337,0.5873147,0.6825068,0.6133637,0.0148733,0.6620482,0,0.35978,0.3434128,0,0.0754042,0.4542739,0,0,0,0.6703801,0,0,0.2605072,0.5495212,0,0.3793288,0.2355532,0.2417334,0.3445187,0.2754588,0.3925356,0.3534504,0.7414009,0.6860975,0.012322,0.6786778,0.73603,0.5613266,0.8142437
"19077",0,0.522117,0,0.6655129,0.6796329,0,0.6017663,0.59324,0.6003629,0.4690053,0.6598606,0.0726177,0.1335875,0.6913168,0.6125839,0,0.562581,0.6917707,0.6817284,0.0120898,0.6406116,0.0369685,0,0,0,0.0879757,0,0,0.0898527,0.5912745,0.611896,0.459578,0.6384992,0.2989909,0.4051593,0.0041148,0.3973012,0.2285485,0.1381183,0.2875282,0,0,0.4803063,0.7551234,0,0.0150487,0.6663698,0.72963,0.5103783,0.5771055
"19081",0.5669132,0.5829269,0,0.6615124,0.6405442,0.6770084,0.5925864,0.5919546,0.6548425,0.5209734,0.6431923,0.0924123,0.0946437,0.5718104,0.609067,0.0039115,0.69218,0.6623391,0.6550643,0.0004908,0.6455776,0,0.6602576,0.7080324,0,0.0951449,0,0.6933794,0,0.6470121,0.6345461,0.5861524,0.5420997,0.1913317,0.0917436,0.0775211,0.3728801,0.1451822,0.1969914,0.2647001,0.3219094,0,0.3507937,0,0,0.0064643,0.5815628,0.6798835,0,0.7950189
"19085",0.6345523,0.6283764,0.6408274,0.8098609,0.6562906,0.5203414,0.4704819,0.6770699,0.6951238,0.5071084,0.6404622,0,0.1181199,0.7293236,0.4585492,0,0.6796239,0.7205339,0.7937532,0.0008039,0.6307438,0.0438321,0.683215,0.6081502,0.0794318,0.0492047,0.613637,0.7073805,0.5118452,0.6750782,0,0.484514,0.4904108,0.1537282,0.1533975,0.034871,0.3561176,0.165814,0.1846649,0,0.2770164,0.4235214,0.4688843,0.595516,0.6656807,0.0275915,0.6046411,0,0,0.6896307
"20056",0.656845,0.7213713,0,0.7170642,0,0,0.5540537,0.6025342,0.639953,0.457717,0.7011076,0.1043791,0.0631918,0.611488,0.609172,0.0022805,0.7024174,0.7265915,0,0.0003235,0.7581541,0,0.6721895,0.6465029,0.1106614,0,0.5640528,0,0,0.6750181,0.6976468,0,0.5453814,0.1913208,0,0,0.4615759,0.1780868,0.2627948,0.3246764,0.2652375,0.4103479,0.3361055,0.6477714,0.6164991,0.0038953,0.6885351,0.6628344,0.7023688,0.8106934
"20060",0.6160717,0,0,0,0.60267,0.5540561,0.5716954,0.6316275,0.5717774,0.639658,0,0,0.0997244,0.6375216,0.2808894,0.17932,0.6485911,0.6849295,0.5959324,1.55e-05,0.8855719,0.025585,0.5931224,0.6579083,0.1579957,0.0393768,0.5757253,0,0.5691322,0.5703915,0.1710124,0.5428917,0,0.221853,0.5797113,0,0.3423896,0,0,0,0,0,0,0.6637767,0.6381613,5.94e-05,0.6628851,0.7260524,0.5132245,0
"20064",0.7397636,0,0.6645687,0,0,0.5887207,0,0,0,0.6367594,0,0,0.0775716,0.6569016,0,0.2315875,0.6994047,0.6799634,0,0.0019529,0.6513795,0,0.6816369,0.6963069,0,0.0460955,0.575198,0.5924295,0.537179,0.619853,0.0953814,0.5695774,0,0,0.5989476,0,0.3590106,0.1533708,0.2813698,0.3315228,0.3428384,0.0844912,0.2581638,0.633115,0.6399554,0,0.7706482,0.6402455,0.5653737,0.6685157
"20068",0.7188399,0,0.6304514,0.6670544,0.6864118,0.6641115,0,0.642149,0.5670448,0.5048833,0,0.1002817,0.0990495,0.6826249,0.4665491,0.007087,0.670594,0.5590704,0.582732,0,0.5376956,0.0422633,0,0,0,0.0339422,0.5523558,0.6697089,0.4783258,0,0.617096,0.7072696,0.6192372,0.1650881,0.1290095,0.0339072,0.2845466,0.1550778,0.2659793,0.2975907,0.3421769,0,0.3398643,0.6569832,0.6332455,0.0066907,0,0,0.6337723,0.6465882
"20072",0.6699667,0.6822388,0,0,0,0.6562726,0.5432044,0.6271846,0.6556801,0.552176,0.5874444,0.0465088,0.1159708,0.6829925,0,0.0017806,0.631793,0.6025373,0.6311702,0,0.5549969,0.0326306,0.7176668,0.6834909,0.1201751,0.056526,0.6038572,0,0.5059842,0.6517186,0.6505287,0,0.5846205,0.158441,0.1030251,0.0270271,0,0,0.3572929,0.4399516,0.2529862,0.4223983,0.3246252,0.5545117,0.5724967,0.0022072,0.594019,0.5897446,0.5507746,0.6668365
